Aw_Tm,Aw_W,Aw_Wpct,Aw_Poss,Aw_OppPoss,Aw_OffEff,Aw_ShootEff,Aw_DefEff,Aw_OppShootEff,Aw_TmLuckW,Aw_Pts,Aw_OppPts,Aw_FGpct,Aw_3Ppct,Aw_FTpct,Aw_ORB,Aw_TRB,Aw_AST,Aw_STL,Aw_BLK,Aw_TOV,Aw_PF,Aw_OppFGpct,Aw_Opp3Ppct,Aw_OppFTpct,Aw_OppORB,Aw_OppTRB,Aw_OppAST,Aw_OppSTL,Aw_OppBLK,Aw_OppTOV,Aw_OppPF,Aw_TmLuck,Game Date,Hm_Tm,Hm_W,Hm_Wpct,Hm_Poss,Hm_OppPoss,Hm_OffEff,Hm_ShootEff,Hm_DefEff,Hm_OppShootEff,Hm_TmLuckW,Hm_Pts,Hm_OppPts,Hm_FGpct,Hm_3Ppct,Hm_FTpct,Hm_ORB,Hm_TRB,Hm_AST,Hm_STL,Hm_BLK,Hm_TOV,Hm_PF,Hm_OppFGpct,Hm_Opp3Ppct,Hm_OppFTpct,Hm_OppORB,Hm_OppTRB,Hm_OppAST,Hm_OppSTL,Hm_OppBLK,Hm_OppTOV,Hm_OppPF,Hm_TmLuck,Matchup,Home Team,Away Team,Home W,Home Pt Diff
Air Force,1.0,0.5,65.1387018255578,65.95681756756757,104.41176375889393,0.53,97.86189025700213,0.42811475409836064,1.1142877394719064,68.5,64.5,0.4545,0.3375,0.585,8.0,35.0,17.5,5.0,4.5,12.0,22.0,0.4545,0.3375,0.585,8.0,35.0,17.5,5.0,4.5,12.0,22.0,-0.1142877394719064,2023-11-12,Delaware,2.0,1.0,74.04403225806452,72.23625,120.5274460467841,0.6262111167771545,86.36283246498887,0.4249512670565302,1.9487420914783495,89.5,62.5,0.5449999999999999,0.4675,0.607,8.0,41.0,18.0,6.0,5.5,11.5,17.0,0.5449999999999999,0.4675,0.607,8.0,41.0,18.0,6.0,5.5,11.5,17.0,0.051257908521650464,Air Force vs. Delaware,Delaware,Air Force,1,8
Lindenwood,1.0,0.3333333333333333,71.15348837209302,69.8121875,73.0814485553667,0.358695652173913,120.32283045134491,0.5803571428571429,0.9994334149050061,52.0,84.0,0.324,0.188,0.615,10.0,29.0,7.0,5.0,2.0,11.0,19.0,0.324,0.188,0.615,10.0,29.0,7.0,5.0,2.0,11.0,19.0,0.0005665850949938545,2023-11-16,Air Force,1.0,0.3333333333333333,62.04705882352941,62.495135135135136,99.587672094486,0.5306122448979592,99.20772211458622,0.43,1.3154528885725139,57.0,65.0,0.469,0.286,0.696,8.0,33.0,14.0,4.0,5.0,12.0,20.0,0.469,0.286,0.696,8.0,33.0,14.0,4.0,5.0,12.0,20.0,-0.31545288857251386,Lindenwood vs. Air Force,Air Force,Lindenwood,1,18
William & Mary,2.0,0.5,68.47487903225807,69.29223736968726,117.92066468971174,0.5429968363531781,105.36047243151194,0.4705601092896175,2.6152240757382126,83.5,72.5,0.46599999999999997,0.33499999999999996,0.7404999999999999,8.5,32.0,15.5,5.5,1.5,10.5,19.0,0.46599999999999997,0.33499999999999996,0.7404999999999999,8.5,32.0,15.5,5.5,1.5,10.5,19.0,-0.6152240757382126,2023-11-17,Air Force,2.0,0.5,64.35429864253393,64.68985328185329,106.79822099993166,0.5380333951762524,97.86189025700213,0.42811475409836064,2.260150482993432,66.5,63.5,0.46199999999999997,0.3605,0.705,6.5,32.5,14.0,5.0,6.0,12.0,21.0,0.46199999999999997,0.3605,0.705,6.5,32.5,14.0,5.0,6.0,12.0,21.0,-0.2601504829934318,William & Mary vs. Air Force,Air Force,William & Mary,1,9
Omaha,2.0,0.4,69.65517241379311,68.15966666666667,105.95506720298245,0.4732142857142857,113.32025677603423,0.5140845070422535,2.2903626346411,70.0,75.0,0.429,0.308,0.739,8.0,31.0,11.0,7.0,2.0,10.0,16.0,0.429,0.308,0.739,8.0,31.0,11.0,7.0,2.0,10.0,16.0,-0.2903626346411001,2023-11-19,Air Force,3.0,0.6,63.53392857142857,66.87878787878788,114.00876990537732,0.5454545454545454,99.20772211458622,0.43,3.037993584936971,76.0,65.0,0.469,0.435,0.714,5.0,32.0,14.0,6.0,6.0,12.0,20.0,0.469,0.435,0.714,5.0,32.0,14.0,6.0,6.0,12.0,20.0,-0.037993584936971025,Omaha vs. Air Force,Air Force,Omaha,1,2
Air Force,5.0,0.7142857142857143,63.53392857142857,65.2267741935484,100.32087928300078,0.5306122448979592,96.51605839941803,0.43,4.485262797308996,64.0,62.0,0.455,0.286,0.714,5.0,32.0,14.0,6.0,6.0,12.0,17.0,0.455,0.286,0.714,5.0,32.0,14.0,6.0,6.0,12.0,17.0,0.5147372026910038,2023-11-26,South Dakota,4.0,0.6666666666666666,69.19876941457588,73.28670270270271,119.93915905333819,0.5544871794871795,102.7461860584176,0.4792779196656606,3.8572608076155226,85.0,75.5,0.47750000000000004,0.389,0.69,11.5,38.5,13.5,5.0,3.0,13.0,18.0,0.47750000000000004,0.389,0.69,11.5,38.5,13.5,5.0,3.0,13.0,18.0,0.1427391923844774,Air Force vs. South Dakota,South Dakota,Air Force,0,-1
Air Force,6.0,0.75,63.083434873949585,66.05278103616814,99.9542756887434,0.5242346938775511,91.61630956332053,0.4382142857142857,5.030789674451939,61.0,60.0,0.4505,0.28300000000000003,0.705,6.5,32.5,14.0,6.0,5.5,11.5,15.5,0.4505,0.28300000000000003,0.705,6.5,32.5,14.0,6.0,5.5,11.5,15.5,0.9692103255480609,2023-12-03,Portland,5.0,0.625,72.88718390804598,73.15706340956342,111.49179523535314,0.5406731246895181,100.2997787359962,0.4893137254901961,4.862991729877647,79.5,74.0,0.48,0.33899999999999997,0.778,7.5,37.0,16.5,5.0,4.0,16.5,17.0,0.48,0.33899999999999997,0.778,7.5,37.0,16.5,5.0,4.0,16.5,17.0,0.13700827012235273,Air Force vs. Portland,Portland,Air Force,0,-22
Eastern Washington,1.0,0.14285714285714285,73.9302857142857,72.18193548387096,97.34505660896795,0.5363636363636364,127.36991182785874,0.5333333333333333,1.6189105051229968,72.0,85.0,0.444,0.343,0.696,6.0,27.0,16.0,5.0,2.0,15.0,21.0,0.444,0.343,0.696,6.0,27.0,16.0,5.0,2.0,15.0,21.0,-0.6189105051229968,2023-12-09,Air Force,7.0,0.7777777777777778,63.53392857142857,66.87878787878788,100.32087928300078,0.5306122448979592,86.71656072722301,0.44642857142857145,5.997755740026891,64.0,58.0,0.455,0.286,0.696,6.0,32.0,14.0,6.0,5.0,12.0,14.0,0.455,0.286,0.696,6.0,32.0,14.0,6.0,5.0,12.0,14.0,1.002244259973109,Eastern Washington vs. Air Force,Air Force,Eastern Washington,0,-5
Air Force,7.0,0.7,63.66461134453782,66.88167965367965,99.9542756887434,0.5242346938775511,91.61630956332053,0.4468984962406015,6.319668968763715,66.0,60.0,0.4505,0.32299999999999995,0.705,7.0,32.0,14.0,7.0,5.0,12.0,15.5,0.4505,0.32299999999999995,0.705,7.0,32.0,14.0,7.0,5.0,12.0,15.5,0.6803310312362854,2023-12-16,UT Arlington,5.0,0.5555555555555556,68.64,69.73636363636362,115.75393519533476,0.5,104.67996349889195,0.46825396825396826,5.326811985940317,75.0,71.0,0.462,0.342,0.722,14.0,43.0,15.0,6.0,2.0,14.0,18.0,0.462,0.342,0.722,14.0,43.0,15.0,6.0,2.0,14.0,18.0,-0.32681198594031713,Air Force vs. UT Arlington,UT Arlington,Air Force,1,3
Northern Colorado,4.0,0.4,74.34607954545454,73.51970588235294,99.1726253138468,0.5,104.95389552954845,0.5163340623291416,4.606596200091654,73.5,76.5,0.4255,0.293,0.732,7.5,34.5,12.0,7.5,2.0,12.5,15.5,0.4255,0.293,0.732,7.5,34.5,12.0,7.5,2.0,12.5,15.5,-0.606596200091654,2023-12-21,Air Force,7.0,0.6363636363636364,63.79529411764706,66.88457142857143,100.32087928300078,0.5306122448979592,96.51605839941803,0.4473684210526316,6.715497736715192,68.0,62.0,0.455,0.294,0.714,6.0,32.0,14.0,8.0,5.0,12.0,17.0,0.455,0.294,0.714,6.0,32.0,14.0,8.0,5.0,12.0,17.0,0.284502263284808,Northern Colorado vs. Air Force,Air Force,Northern Colorado,0,-4
Utah State,12.0,0.9230769230769231,70.194,70.32727272727273,115.3224699285043,0.5818181818181818,92.99512342645447,0.4519230769230769,10.035798173476653,81.0,65.0,0.517,0.333,0.679,9.0,34.0,18.0,6.0,5.0,11.0,17.0,0.517,0.333,0.679,9.0,34.0,18.0,6.0,5.0,11.0,17.0,1.9642018265233467,2024-01-02,Air Force,7.0,0.5833333333333334,63.77204705882353,66.88167965367965,100.49138282958644,0.5380333951762524,97.86189025700213,0.4659919028340081,7.088671797624195,70.5,63.5,0.46199999999999997,0.32699999999999996,0.716,5.5,32.0,14.0,7.0,5.0,12.0,16.0,0.46199999999999997,0.32699999999999996,0.716,5.5,32.0,14.0,7.0,5.0,12.0,16.0,-0.08867179762419486,Utah State vs. Air Force,Air Force,Utah State,0,-28
Air Force,7.0,0.5384615384615384,63.7488,66.87878787878788,100.32087928300078,0.5306122448979592,99.20772211458622,0.4846153846153846,7.106283576261816,68.0,65.0,0.455,0.294,0.714,6.0,32.0,14.0,7.0,5.0,12.0,17.0,0.455,0.294,0.714,6.0,32.0,14.0,7.0,5.0,12.0,17.0,-0.10628357626181639,2024-01-09,Nevada,14.0,0.9333333333333333,67.3741935483871,68.63142857142857,114.88091432618116,0.5,94.82615205456662,0.4807692307692308,12.335074994719717,77.0,64.0,0.462,0.318,0.778,7.0,33.0,11.0,6.0,4.0,9.0,17.0,0.462,0.318,0.778,7.0,33.0,11.0,6.0,4.0,9.0,17.0,1.664925005280283,Air Force vs. Nevada,Nevada,Air Force,1,13
San Jose State,7.0,0.4375,66.7598611111111,66.68701515151515,112.18578552536817,0.5303846153846155,111.16855177268393,0.4918032786885246,8.193935885514438,76.0,76.0,0.454,0.346,0.7,5.5,30.0,13.0,5.5,3.5,8.5,16.5,0.454,0.346,0.7,5.5,30.0,13.0,5.5,3.5,8.5,16.5,-1.1939358855144384,2024-01-13,Air Force,7.0,0.5,63.64136428571429,66.68225108225108,99.9542756887434,0.5242346938775511,102.35965725332255,0.4875,7.200352113856973,66.0,66.0,0.4505,0.32699999999999996,0.716,6.5,29.0,14.0,6.5,5.0,12.0,17.5,0.4505,0.32699999999999996,0.716,6.5,29.0,14.0,6.5,5.0,12.0,17.5,-0.20035211385697327,San Jose State vs. Air Force,Air Force,San Jose State,0,-3
Air Force,7.0,0.4666666666666667,63.53392857142857,66.4857142857143,100.32087928300078,0.5306122448979592,105.51159239205887,0.49038461538461536,7.587355127879567,67.0,67.0,0.455,0.36,0.714,6.0,26.0,14.0,6.0,5.0,12.0,17.0,0.455,0.36,0.714,6.0,26.0,14.0,6.0,5.0,12.0,17.0,-0.587355127879567,2024-01-16,Colorado State,13.0,0.8125,68.32670454545453,68.1794857142857,120.40432852068474,0.5814835368109508,106.70569192475767,0.5147058823529411,11.981617307202365,83.5,67.5,0.509,0.38,0.7735000000000001,7.0,28.5,18.0,6.5,3.0,10.0,16.5,0.509,0.38,0.7735000000000001,7.0,28.5,18.0,6.5,3.0,10.0,16.5,1.0183826927976352,Air Force vs. Colorado State,Colorado State,Air Force,1,9
New Mexico,15.0,0.8333333333333334,75.34538611925709,72.26529411764706,111.91104118512683,0.521164546899841,93.98214980081187,0.4657628676470588,13.451883811989147,85.5,70.5,0.4575,0.305,0.6875,9.5,35.0,17.0,9.0,5.0,9.5,19.0,0.4575,0.305,0.6875,9.5,35.0,17.0,9.0,5.0,9.5,19.0,1.5481161880108534,2024-01-20,Air Force,7.0,0.4375,63.42392857142857,66.03285714285715,100.49138282958644,0.5242346938775511,105.8369017692057,0.5002943485086342,7.8036611591121705,67.5,67.0,0.4505,0.3695,0.716,6.5,29.0,14.0,6.0,5.0,12.0,17.5,0.4505,0.3695,0.716,6.5,29.0,14.0,6.0,5.0,12.0,17.5,-0.8036611591121705,New Mexico vs. Air Force,Air Force,New Mexico,0,-19
Air Force,8.0,0.4444444444444444,63.62719155844155,66.03285714285715,100.49138282958644,0.5341740469772815,105.8369017692057,0.5002943485086342,8.859431791040423,67.5,67.0,0.46199999999999997,0.3695,0.716,6.5,29.0,14.0,6.0,5.0,12.0,17.5,0.46199999999999997,0.3695,0.716,6.5,29.0,14.0,6.0,5.0,12.0,17.5,-0.8594317910404232,2024-01-27,Fresno State,8.0,0.42105263157894735,68.03857142857143,67.11666666666666,101.59963203352582,0.525,111.90537413216765,0.5086206896551724,8.091571278536419,68.0,72.0,0.456,0.316,0.667,6.0,28.0,12.0,6.0,2.0,12.0,17.0,0.456,0.316,0.667,6.0,28.0,12.0,6.0,2.0,12.0,17.0,-0.09157127853641889,Air Force vs. Fresno State,Fresno State,Air Force,1,14
Wyoming,11.0,0.55,69.2911111111111,69.69814285714286,108.22442519324841,0.528888888888889,109.49397391404707,0.5225,9.2447958097797,70.5,76.5,0.4415,0.389,0.735,7.5,33.0,10.5,5.0,2.0,13.5,15.5,0.4415,0.389,0.735,7.5,33.0,10.5,5.0,2.0,13.5,15.5,1.7552041902203008,2024-01-30,Air Force,8.0,0.42105263157894735,63.53392857142857,65.58,100.6618863761721,0.5377358490566038,106.16221114635252,0.5102040816326531,8.987921781268085,68.0,67.0,0.469,0.379,0.714,7.0,26.0,14.0,6.0,5.0,12.0,17.0,0.469,0.379,0.714,7.0,26.0,14.0,6.0,5.0,12.0,17.0,-0.9879217812680849,Wyoming vs. Air Force,Air Force,Wyoming,0,-11
Air Force,8.0,0.4,63.42392857142857,65.4033870967742,105.94919242232756,0.5415951972555746,107.07899215295787,0.5141929499072356,9.171418801620453,68.5,68.5,0.4705,0.3865,0.707,6.5,25.5,14.0,6.0,4.5,11.5,17.0,0.4705,0.3865,0.707,6.5,25.5,14.0,6.0,4.5,11.5,17.0,-1.1714188016204528,2024-02-03,Boise State,15.0,0.7142857142857143,66.77000000000001,66.93,105.6217600944225,0.4732142857142857,100.17613386173491,0.4830508474576271,13.287304277895258,69.0,66.0,0.444,0.375,0.75,9.0,35.0,11.0,6.0,3.0,11.0,16.0,0.444,0.375,0.75,9.0,35.0,11.0,6.0,3.0,11.0,16.0,1.7126957221047423,Air Force vs. Boise State,Boise State,Air Force,1,38
San Diego State,17.0,0.7727272727272727,66.37544860627177,66.42359803921569,110.70999368980436,0.5135416666666667,98.32346390014689,0.46965799031476996,15.295036901635767,74.0,66.0,0.451,0.319,0.737,9.0,33.5,12.5,8.0,3.0,11.0,17.0,0.451,0.319,0.737,9.0,33.5,12.5,8.0,3.0,11.0,17.0,1.7049630983642334,2024-02-06,Air Force,8.0,0.38095238095238093,63.31392857142857,65.2267741935484,101.43796678185264,0.5377358490566038,107.99577315956321,0.5181818181818182,9.17574641330126,68.0,70.0,0.469,0.379,0.714,7.0,25.0,14.0,6.0,4.0,11.0,17.0,0.469,0.379,0.714,7.0,25.0,14.0,6.0,4.0,11.0,17.0,-1.17574641330126,San Diego State vs. Air Force,Air Force,San Diego State,0,-13
Fresno State,10.0,0.43478260869565216,66.31805555555555,67.11666666666666,103.5072376750682,0.53,111.90537413216765,0.5086206896551724,10.192562695210638,69.0,72.0,0.46,0.318,0.667,6.0,28.0,14.0,6.0,2.0,12.0,16.0,0.46,0.318,0.667,6.0,28.0,14.0,6.0,2.0,12.0,16.0,-0.19256269521063807,2024-02-10,Air Force,8.0,0.36363636363636365,62.973434873949586,65.17809297912714,106.12338606221002,0.5415951972555746,111.2973384980676,0.5222488038277512,9.301209320573149,67.5,70.5,0.46299999999999997,0.3865,0.707,7.0,25.0,14.0,6.0,4.0,11.0,17.0,0.46299999999999997,0.3865,0.707,7.0,25.0,14.0,6.0,4.0,11.0,17.0,-1.3012093205731485,Fresno State vs. Air Force,Air Force,Fresno State,0,-2
Air Force,8.0,0.34782608695652173,62.632941176470595,65.12941176470588,105.75736696203953,0.5377358490566038,112.71045974003316,0.5263157894736842,9.723480686388394,67.0,70.0,0.457,0.379,0.7,7.0,25.0,14.0,6.0,4.0,11.0,17.0,0.457,0.379,0.7,7.0,25.0,14.0,6.0,4.0,11.0,17.0,-1.7234806863883936,2024-02-13,San Jose State,8.0,0.3333333333333333,65.79682692307692,66.35785714285714,109.51173133840189,0.5303846153846155,115.55540353941873,0.544989224137931,9.638174175672573,72.5,77.0,0.454,0.346,0.667,6.0,29.5,13.0,5.0,3.0,9.5,16.0,0.454,0.346,0.667,6.0,29.5,13.0,5.0,3.0,9.5,16.0,-1.6381741756725727,Air Force vs. San Jose State,San Jose State,Air Force,1,7
Air Force,8.0,0.32,62.407,64.84,105.75736696203953,0.5306122448979592,114.59890383657199,0.5384615384615384,9.985527726077093,66.0,71.0,0.455,0.364,0.696,7.0,25.0,14.0,6.0,4.0,11.0,17.0,0.455,0.364,0.696,7.0,25.0,14.0,6.0,4.0,11.0,17.0,-1.985527726077093,2024-02-24,New Mexico,21.0,0.7777777777777778,72.1427027027027,71.60967741935484,113.08908213033394,0.5220588235294118,95.83497273902533,0.484375,19.165008991898638,84.0,72.0,0.451,0.333,0.697,10.0,34.0,16.0,9.0,5.0,10.0,18.0,0.451,0.333,0.697,10.0,34.0,16.0,9.0,5.0,10.0,18.0,1.8349910081013618,Air Force vs. New Mexico,New Mexico,Air Force,0,-1
Air Force,8.0,0.32,62.407,64.84,105.75736696203953,0.5306122448979592,114.59890383657199,0.5384615384615384,9.985527726077093,66.0,71.0,0.455,0.364,0.696,7.0,25.0,14.0,6.0,4.0,11.0,17.0,0.455,0.364,0.696,7.0,25.0,14.0,6.0,4.0,11.0,17.0,-1.985527726077093,2024-02-24,New Mexico,21.0,0.7777777777777778,72.1427027027027,71.60967741935484,113.08908213033394,0.5220588235294118,95.83497273902533,0.484375,19.165008991898638,84.0,72.0,0.451,0.333,0.697,10.0,34.0,16.0,9.0,5.0,10.0,18.0,0.451,0.333,0.697,10.0,34.0,16.0,9.0,5.0,10.0,18.0,1.8349910081013618,Air Force vs. New Mexico,New Mexico,Air Force,1,26
Boise State,19.0,0.7037037037037037,66.0496551724138,66.01137931034484,107.28078958661136,0.5340909090909091,102.15075872846158,0.4897959183673469,17.343694246426754,72.0,66.0,0.449,0.375,0.75,9.0,34.0,12.0,6.0,2.0,10.0,16.0,0.449,0.375,0.75,9.0,34.0,12.0,6.0,2.0,10.0,16.0,1.6563057535732462,2024-02-27,Air Force,9.0,0.34615384615384615,62.519970588235296,64.98470588235294,108.28308615230347,0.5341740469772815,115.639376308583,0.5323886639676113,10.519347445598921,66.5,71.5,0.456,0.3715,0.698,7.0,25.0,14.0,6.0,4.0,11.0,17.0,0.456,0.3715,0.698,7.0,25.0,14.0,6.0,4.0,11.0,17.0,-1.519347445598921,Boise State vs. Air Force,Air Force,Boise State,0,-31
Air Force,9.0,0.3333333333333333,62.407,64.84,105.75736696203953,0.5306122448979592,116.67984878059399,0.5384615384615384,10.524664038501454,66.0,72.0,0.455,0.364,0.696,7.0,25.0,14.0,6.0,4.0,11.0,17.0,0.455,0.364,0.696,7.0,25.0,14.0,6.0,4.0,11.0,17.0,-1.524664038501454,2024-03-01,Utah State,23.0,0.8214285714285714,68.65333333333334,68.66727272727272,115.50651626006336,0.5750208391219783,100.96678621543454,0.471684350132626,19.241027893399934,81.5,70.5,0.5125,0.3255,0.7015,8.0,33.0,16.0,5.5,4.5,11.5,17.0,0.5125,0.3255,0.7015,8.0,33.0,16.0,5.5,4.5,11.5,17.0,3.7589721066000656,Air Force vs. Utah State,Utah State,Air Force,1,12
Air Force,9.0,0.32142857142857145,62.519970588235296,64.96791666666667,103.59766687194607,0.529457065845206,115.639376308583,0.5424865831842576,10.653154028729116,66.0,72.0,0.456,0.362,0.698,6.5,24.5,14.0,6.0,4.0,11.0,17.5,0.456,0.362,0.698,6.5,24.5,14.0,6.0,4.0,11.0,17.5,-1.6531540287291158,2024-03-05,Wyoming,13.0,0.4482758620689655,66.78918918918919,68.19612903225807,108.06968506782968,0.48507462686567165,110.65216567509191,0.5422535211267606,11.776031980767684,71.0,76.0,0.44,0.36,0.722,7.0,33.0,11.0,5.0,2.0,12.0,16.0,0.44,0.36,0.722,7.0,33.0,11.0,5.0,2.0,12.0,16.0,1.2239680192323164,Air Force vs. Wyoming,Wyoming,Air Force,1,11
Colorado State,21.0,0.7,66.12925,65.95372983870968,116.63578668215871,0.5483193277310925,107.1188976652332,0.49537037037037035,20.26434783585839,76.0,68.0,0.4855,0.333,0.7805,7.0,28.0,18.0,6.0,3.0,10.0,16.5,0.4855,0.333,0.7805,7.0,28.0,18.0,6.0,3.0,10.0,16.5,0.7356521641416087,2024-03-09,Air Force,9.0,0.3103448275862069,62.407,64.84,105.75736696203953,0.5306122448979592,116.67984878059399,0.5384615384615384,10.808960269543624,66.0,72.0,0.455,0.364,0.7,6.0,24.0,14.0,6.0,4.0,11.0,18.0,0.455,0.364,0.7,6.0,24.0,14.0,6.0,4.0,11.0,18.0,-1.8089602695436238,Colorado State vs. Air Force,Air Force,Colorado State,0,-9
Air Force,9.0,0.3,62.227029411764704,63.67,108.28308615230347,0.5341740469772815,117.35608938472286,0.5424865831842576,11.036768637309388,66.0,72.5,0.456,0.3715,0.707,6.5,24.5,14.0,6.0,4.0,11.0,18.0,0.456,0.3715,0.707,6.5,24.5,14.0,6.0,4.0,11.0,18.0,-2.036768637309388,2024-03-13,New Mexico,22.0,0.7096774193548387,71.51735294117647,71.254,113.08908213033394,0.5202702702702703,96.25260235947259,0.4855072463768116,21.255362543715208,83.0,72.0,0.451,0.318,0.697,11.0,35.0,15.0,8.0,5.0,10.0,18.0,0.451,0.318,0.697,11.0,35.0,15.0,8.0,5.0,10.0,18.0,0.7446374562847922,Air Force vs. New Mexico,New Mexico,Air Force,0,-1
Air Force,9.0,0.3,62.227029411764704,63.67,108.28308615230347,0.5341740469772815,117.35608938472286,0.5424865831842576,11.036768637309388,66.0,72.5,0.456,0.3715,0.707,6.5,24.5,14.0,6.0,4.0,11.0,18.0,0.456,0.3715,0.707,6.5,24.5,14.0,6.0,4.0,11.0,18.0,-2.036768637309388,2024-03-13,New Mexico,22.0,0.7096774193548387,71.51735294117647,71.254,113.08908213033394,0.5202702702702703,96.25260235947259,0.4855072463768116,21.255362543715208,83.0,72.0,0.451,0.318,0.697,11.0,35.0,15.0,8.0,5.0,10.0,18.0,0.451,0.318,0.697,11.0,35.0,15.0,8.0,5.0,10.0,18.0,0.7446374562847922,Air Force vs. New Mexico,New Mexico,Air Force,1,26
Florida International,1.0,0.25,76.13911764705882,73.98816666666667,97.1674716170001,0.49684312773190864,112.85709277347769,0.5716666666666668,1.2035633460661466,72.5,83.5,0.42400000000000004,0.2915,0.636,10.5,27.0,15.5,13.0,3.0,19.5,16.5,0.42400000000000004,0.2915,0.636,10.5,27.0,15.5,13.0,3.0,19.5,16.5,-0.20356334606614657,2023-11-19,Akron,3.0,1.0,68.47640000000001,67.43846153846154,120.50294203649459,0.5545454545454546,80.37121344773244,0.4396551724137931,2.644628328240496,81.0,56.0,0.473,0.407,0.818,11.0,32.0,14.0,9.0,2.0,12.0,14.0,0.473,0.407,0.818,11.0,32.0,14.0,9.0,2.0,12.0,14.0,0.3553716717595039,Florida International vs. Akron,Akron,Florida International,1,6
Akron,4.0,1.0,70.74486666666667,70.85,112.98156597807198,0.5643097643097643,87.98962578332345,0.474544567338972,3.3455767448185885,79.0,63.5,0.477,0.40349999999999997,0.7935,9.5,31.0,15.0,9.0,2.0,13.0,16.5,0.477,0.40349999999999997,0.7935,9.5,31.0,15.0,9.0,2.0,13.0,16.5,0.6544232551814115,2023-11-20,Utah State,3.0,0.75,72.30676005747127,72.6154025974026,121.65718484606307,0.637062937062937,88.24440883229718,0.42579365079365084,2.9981368835014632,88.0,66.0,0.587,0.3195,0.673,9.0,39.5,18.5,5.5,5.0,11.5,19.5,0.587,0.3195,0.673,9.0,39.5,18.5,5.5,5.0,11.5,19.5,0.0018631164985367654,Akron vs. Utah State,Utah State,Akron,1,3
Akron,4.0,0.8,68.47640000000001,67.43846153846154,105.46018991964938,0.5545454545454546,95.60803811891444,0.4824561403508772,3.724021359002874,77.0,65.0,0.473,0.4,0.818,8.0,30.0,14.0,9.0,2.0,12.0,18.0,0.473,0.4,0.818,8.0,30.0,14.0,9.0,2.0,12.0,18.0,0.2759786409971259,2023-11-21,Drake,3.0,0.75,69.34778846153847,71.39833333333333,118.64419627123378,0.5712779156327543,103.65928431345584,0.5563369630973987,2.602896741315057,85.0,73.5,0.489,0.3715,0.755,8.0,28.0,15.0,7.0,1.0,9.5,14.0,0.489,0.3715,0.755,8.0,28.0,15.0,7.0,1.0,9.5,14.0,0.3971032586849428,Akron vs. Drake,Drake,Akron,1,20
Bradley,6.0,0.6666666666666666,70.09420506912443,68.45405405405405,109.04037551027379,0.5168174109666479,99.53865077571928,0.4401223776223776,4.830497715558041,75.0,70.5,0.4495,0.333,0.7424999999999999,6.5,31.0,12.0,6.5,3.5,12.5,16.5,0.4495,0.333,0.7424999999999999,6.5,31.0,12.0,6.5,3.5,12.5,16.5,1.1695022844419594,2023-12-05,Akron,4.0,0.5714285714285714,68.33541666666666,67.43846153846154,105.14571443592243,0.5526315789473685,100.62611806797852,0.5094339622641509,4.195179058949582,72.0,71.0,0.463,0.4,0.818,6.0,29.0,14.0,7.0,2.0,12.0,17.0,0.463,0.4,0.818,6.0,29.0,14.0,7.0,2.0,12.0,17.0,-0.19517905894958165,Bradley vs. Akron,Akron,Bradley,1,15
Akron,5.0,0.625,67.7768462643678,67.31334841628959,103.91542710516083,0.5448343079922028,98.11707809344648,0.4959450513075141,5.1298778304442925,71.0,68.0,0.4595,0.3875,0.7935,7.0,29.5,14.0,7.0,2.0,13.0,15.5,0.4595,0.3875,0.7935,7.0,29.5,14.0,7.0,2.0,13.0,15.5,-0.12987783044429246,2023-12-09,Northern Kentucky,5.0,0.5555555555555556,68.27176470588235,66.244,104.20923579893746,0.46078431372549017,97.6788152504989,0.5084745762711864,5.1471454482261025,71.0,68.0,0.431,0.35,0.731,8.0,28.0,14.0,10.0,3.0,12.0,17.0,0.431,0.35,0.731,8.0,28.0,14.0,10.0,3.0,12.0,17.0,-0.14714544822610254,Akron vs. Northern Kentucky,Northern Kentucky,Akron,0,-1
Gardner-Webb,5.0,0.38461538461538464,72.36216216216216,71.29552631578947,100.04547521600729,0.44166666666666665,105.00684827271343,0.47413793103448276,5.920829200108797,68.0,71.0,0.4,0.313,0.647,9.0,36.0,11.0,6.0,2.0,11.0,19.0,0.4,0.313,0.647,9.0,36.0,11.0,6.0,2.0,11.0,19.0,-0.9208292001087974,2023-12-21,Akron,7.0,0.7,66.33288793103448,65.8785819327731,105.3029521777859,0.5524351924587589,98.11707809344648,0.4959450513075141,6.66326473211656,74.5,68.0,0.4595,0.3695,0.7935,7.0,29.5,15.0,7.0,2.0,12.5,15.5,0.4595,0.3695,0.7935,7.0,29.5,15.0,7.0,2.0,12.5,15.5,0.3367352678834399,Gardner-Webb vs. Akron,Akron,Gardner-Webb,1,4
