Game Date,Location,Neutral Game,Conference Game,Postseason Game,NCAA Tourney Game,Matchup,Home Team,Home Rk,Home Score,Away Team,Away Rk,Away Score,Home W,Home Pt Diff
2020-12-05,@ Kansas,0,0,0,0,North Dakota State vs. Kansas,Kansas,158.0,65,North Dakota State,96.0,61,1,4
2020-12-11,@ Kansas,0,0,0,0,Omaha vs. Kansas,Kansas,160.0,95,Omaha,100.0,50,1,45
2020-12-17,@ Texas Tech,0,1,0,0,Kansas vs. Texas Tech,Texas Tech,21.0,57,Kansas,134.0,58,0,-1
2020-12-22,@ Kansas,0,1,0,0,West Virginia vs. Kansas,Kansas,12.0,79,West Virginia,67.0,65,1,14
2021-01-02,@ Kansas,0,1,0,0,Texas vs. Kansas,Kansas,7.0,59,Texas,24.0,84,0,-25
2021-01-05,@ TCU,0,1,0,0,Kansas vs. TCU,TCU,152.0,64,Kansas,10.0,93,0,-29
2021-01-09,@ Kansas,0,1,0,0,Oklahoma vs. Kansas,Kansas,26.0,63,Oklahoma,10.0,59,1,4
2021-01-12,@ Oklahoma State,0,1,0,0,Kansas vs. Oklahoma State,Oklahoma State,53.0,75,Kansas,45.0,70,1,5
2021-01-23,@ Oklahoma,0,1,0,0,Kansas vs. Oklahoma,Oklahoma,21.0,75,Kansas,30.0,68,1,7
2021-01-28,@ Kansas,0,1,0,0,TCU vs. Kansas,Kansas,34.0,59,TCU,114.0,51,1,8
2021-01-30,@ Tennessee,0,0,0,0,Kansas vs. Tennessee,Tennessee,23.0,80,Kansas,35.0,61,1,19
2021-02-02,@ Kansas,0,1,0,0,Kansas State vs. Kansas,Kansas,37.0,74,Kansas State,202.0,51,1,23
2021-02-06,@ West Virginia,0,1,0,0,Kansas vs. West Virginia,West Virginia,10.0,91,Kansas,36.0,79,1,12
2021-02-08,@ Kansas,0,1,0,0,Oklahoma State vs. Kansas,Kansas,45.0,78,Oklahoma State,30.0,66,1,12
2021-02-17,@ Kansas State,0,1,0,0,Kansas vs. Kansas State,Kansas State,141.0,41,Kansas,26.0,59,0,-18
2021-02-20,@ Kansas,0,1,0,0,Texas Tech vs. Kansas,Kansas,24.0,67,Texas Tech,5.0,61,1,6
2021-02-23,@ Texas,0,1,0,0,Kansas vs. Texas,Texas,20.0,75,Kansas,11.0,72,1,3
2021-03-04,@ Kansas,0,0,0,0,UTEP vs. Kansas,Kansas,12.0,67,UTEP,138.0,62,1,5
2021-03-11,@ Kansas,0,0,1,0,Oklahoma vs. Kansas,Kansas,15.0,69,Oklahoma,31.0,62,1,7
2021-03-22,Neutral,1,0,1,1,Southern California vs. Kansas,Kansas,17.0,51,Southern California,32.0,85,0,-34
2020-11-30,@ Kansas State,0,0,0,0,Kansas City vs. Kansas State,Kansas State,38.0,62,Kansas City,84.0,58,1,4
2020-12-10,@ Minnesota,0,0,0,0,Kansas City vs. Minnesota,Minnesota,266.0,90,Kansas City,293.0,61,1,29
2020-12-12,@ Toledo,0,0,0,0,Kansas City vs. Toledo,Toledo,158.0,64,Kansas City,298.0,57,1,7
2020-12-23,@ Saint Louis,0,0,0,0,Kansas City vs. Saint Louis,Saint Louis,14.0,62,Kansas City,303.0,46,1,16
2021-01-02,@ North Dakota,0,1,0,0,Kansas City vs. North Dakota,North Dakota,212.0,52,Kansas City,288.0,45,1,7
2021-01-03,@ North Dakota,0,1,0,0,Kansas City vs. North Dakota,North Dakota,217.0,53,Kansas City,316.0,77,0,-24
2021-01-08,@ Kansas City,0,1,0,0,South Dakota vs. Kansas City,Kansas City,319.0,64,South Dakota,293.0,66,0,-2
2021-01-09,@ Kansas City,0,1,0,0,South Dakota vs. Kansas City,Kansas City,310.0,62,South Dakota,249.0,68,0,-6
2021-01-23,@ Oral Roberts,0,1,0,0,Kansas City vs. Oral Roberts,Oral Roberts,334.0,60,Kansas City,279.0,58,1,2
2021-01-24,@ Oral Roberts,0,1,0,0,Kansas City vs. Oral Roberts,Oral Roberts,333.0,76,Kansas City,292.0,81,0,-5
2021-01-29,@ Kansas City,0,1,0,0,North Dakota State vs. Kansas City,Kansas City,304.0,67,North Dakota State,314.0,71,0,-4
2021-01-30,@ Kansas City,0,1,0,0,North Dakota State vs. Kansas City,Kansas City,251.0,49,North Dakota State,302.0,47,1,2
2021-02-12,@ Kansas City,0,1,0,0,Omaha vs. Kansas City,Kansas City,283.0,62,Omaha,265.0,52,1,10
2021-02-13,@ Kansas City,0,1,0,0,Omaha vs. Kansas City,Kansas City,293.0,55,Omaha,234.0,47,1,8
2021-02-26,@ South Dakota State,0,1,0,0,Kansas City vs. South Dakota State,South Dakota State,152.0,67,Kansas City,326.0,49,1,18
2021-02-27,@ South Dakota State,0,1,0,0,Kansas City vs. South Dakota State,South Dakota State,162.0,89,Kansas City,325.0,77,1,12
2021-03-07,Neutral,1,0,1,0,Kansas City vs. North Dakota State,North Dakota State,214.0,69,Kansas City,253.0,65,1,4
2020-12-05,@ Kansas State,0,0,0,0,UNLV vs. Kansas State,Kansas State,20.0,58,UNLV,150.0,68,0,-10
2020-12-11,@ Kansas State,0,0,0,0,Milwaukee vs. Kansas State,Kansas State,90.0,76,Milwaukee,303.0,75,1,1
2020-12-29,@ Kansas State,0,0,0,0,Omaha vs. Kansas State,Kansas State,112.0,60,Omaha,87.0,58,1,2
2021-01-02,@ Kansas State,0,1,0,0,TCU vs. Kansas State,Kansas State,135.0,60,TCU,61.0,67,0,-7
2021-01-05,@ Texas Tech,0,1,0,0,Kansas State vs. Texas Tech,Texas Tech,14.0,82,Kansas State,122.0,71,1,11
2021-01-09,@ Kansas State,0,1,0,0,Oklahoma State vs. Kansas State,Kansas State,62.0,54,Oklahoma State,47.0,70,0,-16
2021-01-16,@ Texas,0,1,0,0,Kansas State vs. Texas,Texas,24.0,82,Kansas State,109.0,67,1,15
2021-01-19,@ Oklahoma,0,1,0,0,Kansas State vs. Oklahoma,Oklahoma,19.0,76,Kansas State,116.0,50,1,26
2021-01-23,@ Kansas State,0,1,0,0,West Virginia vs. Kansas State,Kansas State,113.0,47,West Virginia,13.0,69,0,-22
2021-01-30,@ Kansas State,0,0,0,0,Texas A&M vs. Kansas State,Kansas State,167.0,61,Texas A&M,232.0,68,0,-7
2021-02-06,@ Kansas State,0,1,0,0,Texas Tech vs. Kansas State,Kansas State,195.0,62,Texas Tech,7.0,73,0,-11
2021-02-09,@ Kansas State,0,1,0,0,Texas vs. Kansas State,Kansas State,167.0,77,Texas,35.0,80,0,-3
2021-02-13,@ Oklahoma State,0,1,0,0,Kansas State vs. Oklahoma State,Oklahoma State,38.0,67,Kansas State,133.0,60,1,7
2021-02-20,@ TCU,0,1,0,0,Kansas State vs. TCU,TCU,95.0,54,Kansas State,140.0,62,0,-8
2021-02-23,@ Kansas State,0,1,0,0,Oklahoma vs. Kansas State,Kansas State,195.0,62,Oklahoma,19.0,57,1,5
2021-02-27,@ West Virginia,0,1,0,0,Kansas State vs. West Virginia,West Virginia,3.0,65,Kansas State,149.0,43,1,22
2021-03-10,Neutral,1,0,1,0,Kansas State vs. TCU,TCU,179.0,50,Kansas State,195.0,71,0,-21
2020-12-02,@ UAB,0,0,0,0,Kennesaw State vs. UAB,UAB,239.0,73,Kennesaw State,187.0,48,1,25
2020-12-19,@ Kennesaw State,0,0,0,0,Samford vs. Kennesaw State,Kennesaw State,195.0,63,Samford,60.0,65,0,-2
2020-12-22,@ Kennesaw State,0,0,0,0,Mercer vs. Kennesaw State,Kennesaw State,207.0,71,Mercer,8.0,81,0,-10
2021-01-08,@ Liberty,0,1,0,0,Kennesaw State vs. Liberty,Liberty,205.0,69,Kennesaw State,268.0,63,1,6
2021-01-09,@ Liberty,0,1,0,0,Kennesaw State vs. Liberty,Liberty,178.0,76,Kennesaw State,170.0,47,1,29
2021-01-15,@ Kennesaw State,0,1,0,0,North Alabama vs. Kennesaw State,Kennesaw State,198.0,43,North Alabama,336.0,66,0,-23
2021-01-16,@ Kennesaw State,0,1,0,0,North Alabama vs. Kennesaw State,Kennesaw State,187.0,64,North Alabama,322.0,66,0,-2
2021-01-22,@ North Florida,0,1,0,0,Kennesaw State vs. North Florida,North Florida,157.0,69,Kennesaw State,181.0,54,1,15
2021-01-23,@ North Florida,0,1,0,0,Kennesaw State vs. North Florida,North Florida,152.0,68,Kennesaw State,249.0,65,1,3
2021-02-12,@ Kennesaw State,0,1,0,0,Stetson vs. Kennesaw State,Kennesaw State,277.0,61,Stetson,126.0,74,0,-13
2021-02-13,@ Kennesaw State,0,1,0,0,Stetson vs. Kennesaw State,Kennesaw State,306.0,83,Stetson,165.0,75,1,8
2021-02-19,@ Lipscomb,0,1,0,0,Kennesaw State vs. Lipscomb,Lipscomb,220.0,76,Kennesaw State,318.0,62,1,14
2021-02-20,@ Lipscomb,0,1,0,0,Kennesaw State vs. Lipscomb,Lipscomb,210.0,77,Kennesaw State,298.0,63,1,14
2021-03-04,Neutral,1,0,1,0,Kennesaw State vs. Liberty,Liberty,70.0,69,Kennesaw State,295.0,59,1,10
2020-12-04,@ Virginia,0,0,0,0,Kent State vs. Virginia,Virginia,269.0,71,Kent State,295.0,64,1,7
2020-12-13,@ Kent State,0,0,0,0,Northern Kentucky vs. Kent State,Kent State,115.0,92,Northern Kentucky,144.0,73,1,19
2021-01-05,@ Kent State,0,1,0,0,Toledo vs. Kent State,Kent State,135.0,82,Toledo,128.0,84,0,-2
2021-01-09,@ Kent State,0,1,0,0,Western Michigan vs. Kent State,Kent State,93.0,80,Western Michigan,204.0,54,1,26
2021-01-16,@ Ohio,0,1,0,0,Kent State vs. Ohio,Ohio,225.0,79,Kent State,159.0,89,0,-10
2021-01-23,@ Toledo,0,1,0,0,Kent State vs. Toledo,Toledo,140.0,76,Kent State,62.0,74,1,2
2021-02-02,@ Kent State,0,1,0,0,Miami (OH) vs. Kent State,Kent State,47.0,77,Miami (OH),238.0,68,1,9
2021-02-13,@ Kent State,0,1,0,0,Northern Illinois vs. Kent State,Kent State,59.0,80,Northern Illinois,302.0,58,1,22
2021-02-16,@ Western Michigan,0,1,0,0,Kent State vs. Western Michigan,Western Michigan,311.0,69,Kent State,68.0,76,0,-7
2021-02-27,@ Miami (OH),0,1,0,0,Kent State vs. Miami (OH),Miami (OH),232.0,51,Kent State,87.0,64,0,-13
2021-03-11,Neutral,1,0,1,0,Kent State vs. Ohio,Ohio,52.0,85,Kent State,54.0,63,1,22
2020-11-29,@ Kentucky,0,0,0,0,Richmond vs. Kentucky,Kentucky,189.0,64,Richmond,210.0,76,0,-12
2020-12-12,@ Kentucky,0,0,0,0,Notre Dame vs. Kentucky,Kentucky,55.0,63,Notre Dame,75.0,64,0,-1
2020-12-19,Neutral,1,0,0,0,Kentucky vs. North Carolina,North Carolina,84.0,75,Kentucky,144.0,63,1,12
2020-12-26,@ Louisville,0,0,0,0,Kentucky vs. Louisville,Louisville,19.0,62,Kentucky,103.0,59,1,3
2021-01-02,@ Mississippi State,0,1,0,0,Kentucky vs. Mississippi State,Mississippi State,99.0,73,Kentucky,75.0,78,0,-5
2021-01-05,@ Kentucky,0,1,0,0,Vanderbilt vs. Kentucky,Kentucky,59.0,77,Vanderbilt,285.0,74,1,3
2021-01-23,@ Kentucky,0,1,0,0,LSU vs. Kentucky,Kentucky,58.0,82,LSU,20.0,69,1,13
2021-02-03,@ Missouri,0,1,0,0,Kentucky vs. Missouri,Missouri,21.0,75,Kentucky,57.0,70,1,5
2021-02-06,@ Kentucky,0,1,0,0,Tennessee vs. Kentucky,Kentucky,52.0,71,Tennessee,20.0,82,0,-11
2021-02-17,@ Vanderbilt,0,1,0,0,Kentucky vs. Vanderbilt,Vanderbilt,162.0,78,Kentucky,40.0,82,0,-4
2021-02-20,@ Tennessee,0,1,0,0,Kentucky vs. Tennessee,Tennessee,17.0,55,Kentucky,53.0,70,0,-15
2021-03-02,@ Ole Miss,0,1,0,0,Kentucky vs. Ole Miss,Ole Miss,90.0,70,Kentucky,36.0,62,1,8
2021-03-06,@ Kentucky,0,1,0,0,South Carolina vs. Kentucky,Kentucky,34.0,92,South Carolina,72.0,64,1,28
2021-03-11,Neutral,1,0,1,0,Kentucky vs. Mississippi State,Mississippi State,28.0,74,Kentucky,36.0,73,1,1
2020-11-26,@ St. John's (NY),0,0,0,0,La Salle vs. St. John's (NY),St. John's (NY),,82,La Salle,,65,1,17
2020-11-27,Neutral,1,0,0,0,La Salle vs. Saint Peter's,Saint Peter's,33.0,62,La Salle,76.0,51,1,11
2020-12-16,@ La Salle,0,1,0,0,Massachusetts vs. La Salle,La Salle,134.0,66,Massachusetts,202.0,85,0,-19
2020-12-22,@ Maryland,0,0,0,0,La Salle vs. Maryland,Maryland,26.0,84,La Salle,102.0,71,1,13
2021-01-09,@ Massachusetts,0,1,0,0,La Salle vs. Massachusetts,Massachusetts,152.0,83,La Salle,173.0,67,1,16
2021-01-18,@ La Salle,0,1,0,0,Saint Joseph's vs. La Salle,La Salle,219.0,90,Saint Joseph's,161.0,83,1,7
2021-01-23,@ Richmond,0,1,0,0,La Salle vs. Richmond,Richmond,106.0,78,La Salle,216.0,84,0,-6
2021-01-27,@ La Salle,0,1,0,0,Rhode Island vs. La Salle,La Salle,221.0,60,Rhode Island,64.0,73,0,-13
2021-01-30,@ VCU,0,1,0,0,La Salle vs. VCU,VCU,42.0,73,La Salle,219.0,62,1,11
2021-02-03,@ La Salle,0,1,0,0,Saint Louis vs. La Salle,La Salle,236.0,82,Saint Louis,30.0,75,1,7
2021-02-09,@ St. Bonaventure,0,1,0,0,La Salle vs. St. Bonaventure,St. Bonaventure,68.0,86,La Salle,220.0,73,1,13
2021-02-16,@ Saint Louis,0,1,0,0,La Salle vs. Saint Louis,Saint Louis,49.0,78,La Salle,236.0,57,1,21
2021-02-20,@ Saint Joseph's,0,1,0,0,La Salle vs. Saint Joseph's,Saint Joseph's,216.0,91,La Salle,192.0,82,1,9
2021-03-03,Neutral,1,0,1,0,La Salle vs. Saint Joseph's,Saint Joseph's,173.0,72,La Salle,200.0,66,1,6
2021-01-02,@ Lehigh,0,1,0,0,Lafayette vs. Lehigh,Lehigh,,90,Lafayette,,89,1,1
2021-01-03,@ Lafayette,0,1,0,0,Lehigh vs. Lafayette,Lafayette,181.0,82,Lehigh,250.0,70,1,12
2021-01-16,@ Lafayette,0,1,0,0,Loyola (MD) vs. Lafayette,Lafayette,323.0,77,Loyola (MD),343.0,75,1,2
2021-01-17,@ Loyola (MD),0,1,0,0,Lafayette vs. Loyola (MD),Loyola (MD),63.0,70,Lafayette,314.0,72,0,-2
2021-02-07,@ Loyola (MD),0,1,0,0,Lafayette vs. Loyola (MD),Loyola (MD),138.0,75,Lafayette,269.0,62,1,13
2021-02-08,@ Lafayette,0,1,0,0,Loyola (MD) vs. Lafayette,Lafayette,173.0,80,Loyola (MD),120.0,76,1,4
2021-02-13,@ Lafayette,0,1,0,0,Loyola (MD) vs. Lafayette,Lafayette,69.0,97,Loyola (MD),107.0,94,1,3
2021-02-14,@ Loyola (MD),0,1,0,0,Lafayette vs. Loyola (MD),Loyola (MD),122.0,88,Lafayette,114.0,69,1,19
2021-02-27,@ Lafayette,0,1,0,0,Lehigh vs. Lafayette,Lafayette,107.0,75,Lehigh,146.0,69,1,6
2021-02-28,@ Lehigh,0,1,0,0,Lafayette vs. Lehigh,Lehigh,195.0,70,Lafayette,221.0,71,0,-1
2020-11-27,@ Tulane,0,0,0,0,Lamar vs. Tulane,Tulane,153.0,66,Lamar,3.0,57,1,9
2020-11-28,Neutral,1,0,0,0,Lipscomb vs. Lamar,Lamar,60.0,73,Lipscomb,184.0,76,0,-3
2020-12-09,@ Louisiana-Monroe,0,0,0,0,Lamar vs. Louisiana-Monroe,Louisiana-Monroe,276.0,60,Lamar,235.0,63,0,-3
2020-12-15,@ Lamar,0,0,0,0,Southern Mississippi vs. Lamar,Lamar,232.0,63,Southern Mississippi,243.0,66,0,-3
2020-12-19,@ Louisiana Tech,0,0,0,0,Lamar vs. Louisiana Tech,Louisiana Tech,233.0,86,Lamar,263.0,57,1,29
2020-12-22,@ UTSA,0,0,0,0,Lamar vs. UTSA,UTSA,80.0,88,Lamar,275.0,66,1,22
2020-12-29,@ Lamar,0,1,0,0,Southeastern Louisiana vs. Lamar,Lamar,258.0,74,Southeastern Louisiana,77.0,64,1,10
2021-01-06,@ Nicholls State,0,1,0,0,Lamar vs. Nicholls State,Nicholls State,158.0,76,Lamar,293.0,69,1,7
2021-01-13,@ Sam Houston State,0,1,0,0,Lamar vs. Sam Houston State,Sam Houston State,342.0,96,Lamar,322.0,71,1,25
2021-01-23,@ Stephen F. Austin,0,1,0,0,Lamar vs. Stephen F. Austin,Stephen F. Austin,270.0,102,Lamar,329.0,72,1,30
2021-01-30,@ Lamar,0,1,0,0,McNeese State vs. Lamar,Lamar,320.0,64,McNeese State,341.0,56,1,8
2021-02-10,@ Lamar,0,1,0,0,Nicholls State vs. Lamar,Lamar,235.0,71,Nicholls State,273.0,76,0,-5
2021-02-20,@ Texas A&M-Corpus Christi,0,1,0,0,Lamar vs. Texas A&M-Corpus Christi,Texas A&M-Corpus Christi,329.0,77,Lamar,198.0,68,1,9
2021-02-22,@ Lamar,0,1,0,0,Sam Houston State vs. Lamar,Lamar,208.0,71,Sam Houston State,346.0,77,0,-6
2021-02-27,@ Lamar,0,1,0,0,Stephen F. Austin vs. Lamar,Lamar,246.0,88,Stephen F. Austin,242.0,83,1,5
2021-03-01,@ Lamar,0,1,0,0,Texas A&M-Corpus Christi vs. Lamar,Lamar,190.0,66,Texas A&M-Corpus Christi,330.0,47,1,19
2021-03-06,@ McNeese State,0,1,0,0,Lamar vs. McNeese State,McNeese State,338.0,51,Lamar,247.0,60,0,-9
2021-03-10,Neutral,1,0,1,0,Houston Baptist vs. Lamar,Lamar,172.0,62,Houston Baptist,346.0,52,1,10
2021-03-11,Neutral,1,0,1,0,Sam Houston State vs. Lamar,Lamar,173.0,70,Sam Houston State,346.0,69,1,1
2021-01-09,@ Lehigh,0,1,0,0,Navy vs. Lehigh,Lehigh,137.0,61,Navy,263.0,69,0,-8
2021-01-10,@ Navy,0,1,0,0,Lehigh vs. Navy,Navy,321.0,73,Lehigh,121.0,58,1,15
2021-02-20,@ Lehigh,0,1,0,0,Loyola (MD) vs. Lehigh,Lehigh,147.0,47,Loyola (MD),89.0,75,0,-28
2021-02-21,@ Loyola (MD),0,1,0,0,Lehigh vs. Loyola (MD),Loyola (MD),83.0,72,Lehigh,130.0,76,0,-4
2020-11-26,Neutral,1,0,0,0,Liberty vs. Mississippi State,Mississippi State,47.0,73,Liberty,59.0,84,0,-11
2020-11-28,Neutral,1,0,0,0,South Carolina vs. Liberty,Liberty,140.0,78,South Carolina,184.0,62,1,16
2020-11-29,Neutral,1,0,0,0,Liberty vs. TCU,TCU,149.0,56,Liberty,187.0,52,1,4
2020-12-03,@ Liberty,0,0,0,0,Saint Francis (PA) vs. Liberty,Liberty,55.0,78,Saint Francis (PA),138.0,62,1,16
2020-12-09,@ Missouri,0,0,0,0,Liberty vs. Missouri,Missouri,118.0,69,Liberty,121.0,60,1,9
2020-12-15,@ Liberty,0,0,0,0,South Carolina State vs. Liberty,Liberty,137.0,82,South Carolina State,263.0,52,1,30
2021-01-01,@ Lipscomb,0,1,0,0,Liberty vs. Lipscomb,Lipscomb,252.0,77,Liberty,277.0,70,1,7
2021-01-02,@ Lipscomb,0,1,0,0,Liberty vs. Lipscomb,Lipscomb,242.0,50,Liberty,219.0,66,0,-16
2021-01-15,@ Stetson,0,1,0,0,Liberty vs. Stetson,Stetson,187.0,65,Liberty,191.0,59,1,6
2021-01-16,@ Stetson,0,1,0,0,Liberty vs. Stetson,Stetson,116.0,58,Liberty,275.0,68,0,-10
2021-02-12,@ Liberty,0,1,0,0,North Florida vs. Liberty,Liberty,206.0,73,North Florida,218.0,61,1,12
2021-02-13,@ Liberty,0,1,0,0,North Florida vs. Liberty,Liberty,166.0,80,North Florida,206.0,60,1,20
2021-02-22,@ Liberty,0,1,0,0,North Alabama vs. Liberty,Liberty,137.0,74,North Alabama,318.0,54,1,20
2021-02-23,@ Liberty,0,1,0,0,North Alabama vs. Liberty,Liberty,108.0,74,North Alabama,312.0,54,1,20
2021-03-05,Neutral,1,0,1,0,Stetson vs. Liberty,Liberty,103.0,77,Stetson,218.0,64,1,13
2021-03-07,Neutral,1,0,1,0,North Alabama vs. Liberty,Liberty,112.0,79,North Alabama,316.0,75,1,4
2021-03-19,Neutral,1,0,1,1,Liberty vs. Oklahoma State,Oklahoma State,18.0,69,Liberty,82.0,60,1,9
2020-11-28,Neutral,1,0,0,0,Lamar vs. Lamar,Lamar,60.0,73,Lamar,184.0,76,0,-3
2020-11-29,@ Tulane,0,0,0,0,Lipscomb vs. Tulane,Tulane,199.0,68,Lipscomb,206.0,66,1,2
2020-12-02,@ Cincinnati,0,0,0,0,Lipscomb vs. Cincinnati,Cincinnati,239.0,67,Lipscomb,201.0,55,1,12
2020-12-07,@ Southeast Missouri State,0,0,0,0,Lipscomb vs. Southeast Missouri State,Southeast Missouri State,6.0,82,Lipscomb,181.0,77,1,5
2020-12-09,@ Lipscomb,0,0,0,0,Southeast Missouri State vs. Lipscomb,Lipscomb,190.0,80,Southeast Missouri State,26.0,74,1,6
2021-01-15,@ Lipscomb,0,1,0,0,North Florida vs. Lipscomb,Lipscomb,114.0,84,North Florida,158.0,72,1,12
2021-01-16,@ Lipscomb,0,1,0,0,North Florida vs. Lipscomb,Lipscomb,185.0,67,North Florida,162.0,72,0,-5
2021-02-05,@ Stetson,0,1,0,0,Lipscomb vs. Stetson,Stetson,114.0,73,Lipscomb,161.0,68,1,5
2021-02-06,@ Stetson,0,1,0,0,Lipscomb vs. Stetson,Stetson,99.0,61,Lipscomb,223.0,69,0,-8
2021-02-27,@ North Alabama,0,1,0,0,Lipscomb vs. North Alabama,North Alabama,317.0,73,Lipscomb,207.0,66,1,7
2020-11-30,Neutral,1,0,0,0,Duquesne vs. Little Rock,Little Rock,111.0,76,Duquesne,222.0,66,1,10
2020-12-03,Neutral,1,0,0,0,Winthrop vs. Little Rock,Little Rock,171.0,75,Winthrop,190.0,80,0,-5
2020-12-21,@ Missouri State,0,0,0,0,Little Rock vs. Missouri State,Missouri State,296.0,85,Little Rock,238.0,77,1,8
2021-01-01,@ Little Rock,0,1,0,0,UT Arlington vs. Little Rock,Little Rock,241.0,102,UT Arlington,119.0,93,1,9
2021-01-02,@ Little Rock,0,1,0,0,UT Arlington vs. Little Rock,Little Rock,264.0,75,UT Arlington,134.0,62,1,13
2021-01-08,@ Louisiana,0,1,0,0,Little Rock vs. Louisiana,Louisiana,161.0,66,Little Rock,276.0,64,1,2
2021-01-09,@ Louisiana,0,1,0,0,Little Rock vs. Louisiana,Louisiana,134.0,76,Little Rock,233.0,78,0,-2
2021-01-15,@ Little Rock,0,1,0,0,Texas State vs. Little Rock,Little Rock,259.0,59,Texas State,213.0,63,0,-4
2021-01-16,@ Little Rock,0,1,0,0,Texas State vs. Little Rock,Little Rock,198.0,56,Texas State,189.0,67,0,-11
2021-01-22,@ UT Arlington,0,1,0,0,Little Rock vs. UT Arlington,UT Arlington,294.0,59,Little Rock,178.0,66,0,-7
2021-01-23,@ UT Arlington,0,1,0,0,Little Rock vs. UT Arlington,UT Arlington,264.0,66,Little Rock,197.0,61,1,5
2021-01-29,@ Little Rock,0,1,0,0,Louisiana-Monroe vs. Little Rock,Little Rock,146.0,66,Louisiana-Monroe,197.0,62,1,4
2021-01-30,@ Little Rock,0,1,0,0,Louisiana-Monroe vs. Little Rock,Little Rock,171.0,65,Louisiana-Monroe,166.0,49,1,16
2021-02-05,@ Texas State,0,1,0,0,Little Rock vs. Texas State,Texas State,197.0,57,Little Rock,169.0,47,1,10
2021-02-06,@ Texas State,0,1,0,0,Little Rock vs. Texas State,Texas State,174.0,77,Little Rock,173.0,67,1,10
2021-02-21,@ Louisiana-Monroe,0,1,0,0,Little Rock vs. Louisiana-Monroe,Louisiana-Monroe,146.0,78,Little Rock,104.0,66,1,12
2021-02-22,@ Louisiana-Monroe,0,1,0,0,Little Rock vs. Louisiana-Monroe,Louisiana-Monroe,146.0,68,Little Rock,133.0,64,1,4
2021-02-26,@ Little Rock,0,1,0,0,Louisiana vs. Little Rock,Little Rock,157.0,61,Louisiana,125.0,66,0,-5
2021-02-27,@ Little Rock,0,1,0,0,Louisiana vs. Little Rock,Little Rock,142.0,69,Louisiana,106.0,59,1,10
2020-12-04,@ Loyola Marymount,0,0,0,0,Long Beach State vs. Loyola Marymount,Loyola Marymount,269.0,85,Long Beach State,304.0,61,1,24
2020-12-06,@ Long Beach State,0,0,0,0,Seattle vs. Long Beach State,Long Beach State,267.0,80,Seattle,117.0,75,1,5
2020-12-10,@ San Francisco,0,0,0,0,Long Beach State vs. San Francisco,San Francisco,57.0,107,Long Beach State,283.0,62,1,45
2021-01-08,@ Cal State Fullerton,0,1,0,0,Long Beach State vs. Cal State Fullerton,Cal State Fullerton,341.0,80,Long Beach State,37.0,82,0,-2
2021-02-12,@ UC Davis,0,1,0,0,Long Beach State vs. UC Davis,UC Davis,93.0,68,Long Beach State,280.0,66,1,2
2021-02-13,@ UC Davis,0,1,0,0,Long Beach State vs. UC Davis,UC Davis,183.0,78,Long Beach State,266.0,76,1,2
2021-03-05,@ Long Beach State,0,1,0,0,UC Irvine vs. Long Beach State,Long Beach State,269.0,68,UC Irvine,72.0,71,0,-3
2021-03-06,@ Long Beach State,0,1,0,0,UC Irvine vs. Long Beach State,Long Beach State,262.0,58,UC Irvine,133.0,73,0,-15
2021-03-11,Neutral,1,0,1,0,Long Beach State vs. UC Santa Barbara,UC Santa Barbara,38.0,95,Long Beach State,240.0,87,1,8
2020-12-16,@ Sacred Heart,0,1,0,0,LIU vs. Sacred Heart,Sacred Heart,319.0,55,LIU,240.0,75,0,-20
2020-12-17,@ Sacred Heart,0,1,0,0,LIU vs. Sacred Heart,Sacred Heart,73.0,87,LIU,317.0,72,1,15
2021-01-07,@ LIU,0,1,0,0,Saint Francis (PA) vs. LIU,LIU,335.0,78,Saint Francis (PA),197.0,75,1,3
2021-01-08,@ LIU,0,1,0,0,Saint Francis (PA) vs. LIU,LIU,323.0,71,Saint Francis (PA),219.0,58,1,13
2021-01-14,@ Wagner,0,1,0,0,LIU vs. Wagner,Wagner,128.0,66,LIU,309.0,77,0,-11
2021-01-15,@ Wagner,0,1,0,0,LIU vs. Wagner,Wagner,181.0,76,LIU,288.0,74,1,2
2021-01-27,@ LIU,0,1,0,0,Merrimack vs. LIU,LIU,258.0,63,Merrimack,309.0,68,0,-5
2021-01-28,@ LIU,0,1,0,0,Merrimack vs. LIU,LIU,282.0,78,Merrimack,281.0,68,1,10
2021-02-11,@ Mount St. Mary's,0,1,0,0,LIU vs. Mount St. Mary's,Mount St. Mary's,118.0,66,LIU,220.0,60,1,6
2021-02-12,@ Mount St. Mary's,0,1,0,0,LIU vs. Mount St. Mary's,Mount St. Mary's,98.0,64,LIU,242.0,46,1,18
2020-11-27,@ Wake Forest,0,0,0,0,Longwood vs. Wake Forest,Wake Forest,153.0,71,Longwood,304.0,60,1,11
2020-12-01,@ VMI,0,0,0,0,Longwood vs. VMI,VMI,36.0,84,Longwood,2.0,71,1,13
2020-12-08,@ Longwood,0,0,0,0,North Carolina A&T vs. Longwood,Longwood,29.0,77,North Carolina A&T,117.0,60,1,17
2020-12-14,@ Radford,0,1,0,0,Longwood vs. Radford,Radford,86.0,67,Longwood,45.0,66,1,1
2020-12-15,@ Radford,0,1,0,0,Longwood vs. Radford,Radford,104.0,62,Longwood,130.0,53,1,9
2020-12-19,@ Longwood,0,0,0,0,The Citadel vs. Longwood,Longwood,222.0,89,The Citadel,304.0,91,0,-2
