G,Date,Location,Opp,Game Type,W/L,Tm Score,Opp Score,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,Opp FG,Opp FGA,Opp FG%,Opp 3P,Opp 3PA,Opp 3P%,Opp 2P,Opp 2PA,Opp 2P%,Opp eFG%,Opp FT,Opp FTA,Opp FT%,Opp ORB,Opp DRB,Opp TRB,Opp AST,Opp STL,Opp BLK,Opp TOV,Opp PF,Tm
22,2022-01-29,,Morehead State,REG (Conf),W,77,66,28,62,0.452,4,20,0.2,24,42,0.571,0.484,17,23,0.739,10,24,34,10,8,2,6,15,25,58,0.431,8,22,0.364,17,36,0.472,0.5,8,10,0.8,6,25,31,11,1,6,14,23,Murray State
23,2022-02-03,@,Austin Peay,REG (Conf),W,65,53,24,55,0.436,8,26,0.308,16,29,0.552,0.509,9,14,0.643,10,21,31,13,15,3,10,15,20,45,0.444,8,20,0.4,12,25,0.48,0.533,5,8,0.625,6,21,27,16,5,1,17,15,Murray State
24,2022-02-05,,SIU-Edwardsville,REG (Conf),W,79,59,27,61,0.443,5,21,0.238,22,40,0.55,0.484,20,25,0.8,11,25,36,12,9,1,6,16,19,49,0.388,1,16,0.063,18,33,0.545,0.398,20,24,0.833,8,26,34,7,3,2,13,17,Murray State
25,2022-02-10,@,Tennessee State,REG (Conf),W,73,62,27,57,0.474,6,17,0.353,21,40,0.525,0.526,13,17,0.765,6,24,30,18,4,2,6,12,25,56,0.446,6,21,0.286,19,35,0.543,0.5,6,11,0.545,6,19,25,10,5,8,7,15,Murray State
26,2022-02-12,@,Morehead State,REG (Conf),W,57,53,20,56,0.357,3,19,0.158,17,37,0.459,0.384,14,18,0.778,12,21,33,10,8,3,11,13,19,45,0.422,7,20,0.35,12,25,0.48,0.5,8,10,0.8,4,24,28,13,1,4,16,18,Murray State
27,2022-02-17,,Austin Peay,REG (Conf),W,91,56,36,56,0.643,7,17,0.412,29,39,0.744,0.705,12,14,0.857,9,28,37,15,11,2,10,14,19,60,0.317,8,30,0.267,11,30,0.367,0.383,10,14,0.714,13,10,23,8,5,3,13,14,Murray State
28,2022-02-19,@,UT Martin,REG (Conf),W,62,60,20,59,0.339,10,30,0.333,10,29,0.345,0.424,12,15,0.8,9,26,35,11,4,2,9,15,22,51,0.431,9,19,0.474,13,32,0.406,0.52,7,9,0.778,5,29,34,9,3,3,10,17,Murray State
29,2022-02-24,,Belmont,REG (Conf),W,76,43,31,55,0.564,8,19,0.421,23,36,0.639,0.636,6,6,1.0,5,32,37,17,9,6,10,12,18,56,0.321,5,26,0.192,13,30,0.433,0.366,2,4,0.5,6,13,19,9,7,2,11,8,Murray State
30,2022-02-26,@,Southeast Missouri State,REG (Conf),W,70,68,26,60,0.433,5,20,0.25,21,40,0.525,0.475,13,19,0.684,9,21,30,6,6,3,11,11,26,52,0.5,10,25,0.4,16,27,0.593,0.596,6,10,0.6,5,27,32,14,7,5,17,16,Murray State
31,2022-03-04,N,Southeast Missouri State,CTOURN,W,88,74,30,56,0.536,8,20,0.4,22,36,0.611,0.607,20,30,0.667,13,28,41,9,8,2,13,24,23,55,0.418,8,26,0.308,15,29,0.517,0.491,20,29,0.69,5,20,25,12,7,3,9,22,Murray State
32,2022-03-05,N,Morehead State,CTOURN,W,71,67,24,63,0.381,10,22,0.455,14,41,0.341,0.46,13,19,0.684,15,29,44,10,4,5,11,17,26,54,0.481,7,17,0.412,19,37,0.514,0.546,8,18,0.444,6,23,29,12,6,9,8,18,Murray State
33,2022-03-17,N,San Francisco,ROUND-64,W,92,87,31,64,0.484,6,21,0.286,25,43,0.581,0.531,24,35,0.686,10,32,42,17,5,1,11,21,32,68,0.471,9,35,0.257,23,33,0.697,0.537,14,22,0.636,8,24,32,10,7,6,8,24,Murray State
34,2022-03-19,N,Saint Peter's,ROUND-32,L,60,70,18,52,0.346,8,24,0.333,10,28,0.357,0.423,16,25,0.64,11,16,27,13,8,7,11,24,22,53,0.415,3,13,0.231,19,40,0.475,0.443,23,31,0.742,10,25,35,14,5,7,9,22,Murray State
1,2021-11-09,@,Virginia,REG (Non-Conf),W,66,58,24,53,0.453,11,21,0.524,13,32,0.406,0.557,7,10,0.7,9,25,34,14,9,5,17,17,21,51,0.412,4,16,0.25,17,35,0.486,0.451,12,17,0.706,7,20,27,11,12,4,14,17,Navy
2,2021-11-12,,Virginia Tech,REG (Non-Conf),L,57,77,20,51,0.392,3,25,0.12,17,26,0.654,0.422,14,19,0.737,6,21,27,9,6,3,10,18,27,54,0.5,8,19,0.421,19,35,0.543,0.574,15,19,0.789,6,26,32,14,5,2,9,17,Navy
3,2021-11-15,@,Louisville,REG (Non-Conf),L,60,77,24,56,0.429,3,21,0.143,21,35,0.6,0.455,9,13,0.692,10,20,30,9,6,1,18,16,28,50,0.56,10,24,0.417,18,26,0.692,0.66,11,16,0.688,4,19,23,18,14,4,16,18,Navy
4,2021-11-20,N,Radford,REG (Non-Conf),W,47,33,16,45,0.356,3,16,0.188,13,29,0.448,0.389,12,25,0.48,7,31,38,8,9,8,18,13,13,55,0.236,1,15,0.067,12,40,0.3,0.245,6,11,0.545,10,24,34,5,8,1,17,22,Navy
5,2021-11-21,@,Furman,REG (Non-Conf),W,77,66,34,56,0.607,4,12,0.333,30,44,0.682,0.643,5,7,0.714,3,27,30,16,5,1,10,10,26,59,0.441,9,30,0.3,17,29,0.586,0.517,5,11,0.455,4,20,24,21,8,6,10,12,Navy
6,2021-11-24,,,REG (Non-Conf),W,89,40,37,64,0.578,9,24,0.375,28,40,0.7,0.648,6,10,0.6,12,28,40,27,19,4,12,13,13,46,0.283,6,25,0.24,7,21,0.333,0.348,8,10,0.8,5,15,20,9,6,0,22,11,Navy
7,2021-11-27,@,Mount St. Mary's,REG (Non-Conf),W,67,40,25,55,0.455,7,18,0.389,18,37,0.486,0.518,10,14,0.714,6,29,35,15,7,3,13,21,11,47,0.234,2,20,0.1,9,27,0.333,0.255,16,25,0.64,6,21,27,7,7,5,16,14,Navy
8,2021-12-01,,William & Mary,REG (Non-Conf),W,75,56,28,58,0.483,7,23,0.304,21,35,0.6,0.543,12,15,0.8,11,21,32,15,7,0,12,19,19,52,0.365,5,18,0.278,14,34,0.412,0.413,13,22,0.591,14,17,31,8,7,1,16,19,Navy
9,2021-12-07,@,George Mason,REG (Non-Conf),L,65,71,22,50,0.44,8,18,0.444,14,32,0.438,0.52,13,17,0.765,8,20,28,8,5,1,13,20,26,55,0.473,7,20,0.35,19,35,0.543,0.536,12,21,0.571,10,20,30,14,8,2,8,13,Navy
10,2021-12-12,@,Marist,REG (Non-Conf),W,67,61,21,49,0.429,9,17,0.529,12,32,0.375,0.52,16,20,0.8,6,32,38,13,5,2,10,15,22,57,0.386,7,22,0.318,15,35,0.429,0.447,10,19,0.526,8,20,28,6,5,4,9,18,Navy
11,2021-12-22,,Towson,REG (Non-Conf),L,52,69,21,63,0.333,2,16,0.125,19,47,0.404,0.349,8,21,0.381,24,21,45,3,6,7,14,20,24,56,0.429,9,18,0.5,15,38,0.395,0.509,12,18,0.667,11,19,30,18,5,6,13,22,Navy
12,2022-01-01,@,Holy Cross,REG (Conf),W,70,56,24,55,0.436,6,14,0.429,18,41,0.439,0.491,16,22,0.727,9,20,29,11,6,2,10,18,20,46,0.435,4,12,0.333,16,34,0.471,0.478,12,15,0.8,4,21,25,11,5,5,17,26,Navy
13,2022-01-04,,Boston University,REG (Conf),W,83,71,31,59,0.525,11,19,0.579,20,40,0.5,0.619,10,14,0.714,11,22,33,16,9,2,12,18,24,50,0.48,7,17,0.412,17,33,0.515,0.55,16,20,0.8,6,13,19,11,9,0,12,15,Navy
14,2022-01-07,,Bucknell,REG (Conf),W,73,55,26,55,0.473,7,21,0.333,19,34,0.559,0.536,14,19,0.737,4,31,35,12,6,1,8,15,21,53,0.396,5,17,0.294,16,36,0.444,0.443,8,10,0.8,2,23,25,12,3,3,10,17,Navy
15,2022-01-10,@,Lafayette,REG (Conf),W,69,55,27,56,0.482,5,14,0.357,22,42,0.524,0.527,10,14,0.714,10,21,31,10,10,3,7,11,22,51,0.431,6,23,0.261,16,28,0.571,0.49,5,9,0.556,8,19,27,18,2,4,15,15,Navy
16,2022-01-13,,Colgate,REG (Conf),L,50,69,19,58,0.328,8,15,0.533,11,43,0.256,0.397,4,5,0.8,7,22,29,13,4,2,12,16,30,59,0.508,3,20,0.15,27,39,0.692,0.534,6,11,0.545,4,31,35,14,9,3,8,11,Navy
17,2022-01-16,@,Boston University,REG (Conf),W,72,65,26,54,0.481,3,11,0.273,23,43,0.535,0.509,17,21,0.81,13,16,29,9,7,3,12,20,24,53,0.453,2,11,0.182,22,42,0.524,0.472,15,21,0.714,10,15,25,9,7,0,13,22,Navy
18,2022-01-19,,Lehigh,REG (Conf),L,61,69,24,70,0.343,5,18,0.278,19,52,0.365,0.379,8,18,0.444,13,24,37,10,5,6,6,20,21,47,0.447,7,14,0.5,14,33,0.424,0.521,20,31,0.645,5,32,37,10,3,8,14,19,Navy
19,2022-01-22,,Army,REG (Conf),L,73,74,32,54,0.593,3,14,0.214,29,40,0.725,0.62,6,11,0.545,6,28,34,15,7,8,19,16,27,63,0.429,9,18,0.5,18,45,0.4,0.5,11,16,0.688,5,13,18,12,11,3,9,14,Navy
20,2022-01-26,@,Bucknell,REG (Conf),W,81,63,31,64,0.484,10,19,0.526,21,45,0.467,0.563,9,14,0.643,11,24,35,19,8,8,10,15,21,52,0.404,8,20,0.4,13,32,0.406,0.481,13,17,0.765,8,20,28,13,7,7,15,11,Navy
21,2022-01-29,,American,REG (Conf),W,47,45,18,55,0.327,1,18,0.056,17,37,0.459,0.336,10,14,0.714,11,23,34,11,7,1,15,18,15,39,0.385,2,10,0.2,13,29,0.448,0.41,13,15,0.867,1,23,24,8,9,4,17,14,Navy
22,2022-02-02,@,Lehigh,REG (Conf),L,62,63,20,51,0.392,5,12,0.417,15,39,0.385,0.441,17,22,0.773,8,24,32,9,5,3,12,17,21,52,0.404,9,27,0.333,12,25,0.48,0.49,12,14,0.857,5,21,26,14,4,4,11,18,Navy
23,2022-02-05,@,Loyola (MD),REG (Conf),W,56,55,21,47,0.447,5,14,0.357,16,33,0.485,0.5,9,13,0.692,9,21,30,11,3,2,12,7,22,53,0.415,11,27,0.407,11,26,0.423,0.519,0,3,0.0,7,17,24,14,7,1,7,13,Navy
24,2022-02-07,,Lafayette,REG (Conf),W,68,44,28,61,0.459,7,17,0.412,21,44,0.477,0.516,5,11,0.455,14,25,39,17,5,3,9,15,16,43,0.372,4,16,0.25,12,27,0.444,0.419,8,17,0.471,3,21,24,9,6,3,14,10,Navy
25,2022-02-12,@,Army,REG (Conf),W,52,49,19,56,0.339,4,18,0.222,15,38,0.395,0.375,10,21,0.476,15,19,34,6,9,5,12,14,16,54,0.296,3,21,0.143,13,33,0.394,0.324,14,15,0.933,11,20,31,6,10,3,13,18,Navy
26,2022-02-16,@,American,REG (Conf),W,55,46,17,52,0.327,5,20,0.25,12,32,0.375,0.375,16,24,0.667,10,25,35,8,7,2,10,11,17,54,0.315,6,22,0.273,11,32,0.344,0.37,6,11,0.545,9,24,33,8,4,5,13,18,Navy
27,2022-02-19,,Holy Cross,REG (Conf),L,50,55,17,64,0.266,2,13,0.154,15,51,0.294,0.281,14,21,0.667,14,24,38,9,10,5,11,11,21,54,0.389,6,15,0.4,15,39,0.385,0.444,7,11,0.636,7,30,37,12,4,4,17,16,Navy
28,2022-02-23,,Loyola (MD),REG (Conf),W,52,50,20,49,0.408,5,19,0.263,15,30,0.5,0.459,7,12,0.583,9,22,31,12,4,1,15,14,17,51,0.333,8,25,0.32,9,26,0.346,0.412,8,12,0.667,7,17,24,13,9,5,9,16,Navy
29,2022-02-26,@,Colgate,REG (Conf),L,69,74,26,58,0.448,8,18,0.444,18,40,0.45,0.517,9,20,0.45,5,27,32,19,9,5,12,26,20,52,0.385,12,29,0.414,8,23,0.348,0.5,22,31,0.71,7,28,35,17,6,1,9,20,Navy
30,2022-03-03,,American,CTOURN,W,71,64,21,48,0.438,5,13,0.385,16,35,0.457,0.49,24,37,0.649,10,24,34,15,8,4,14,9,23,57,0.404,11,26,0.423,12,31,0.387,0.5,7,8,0.875,8,23,31,15,7,3,12,23,Navy
31,2022-03-06,,Boston University,CTOURN,W,85,80,29,64,0.453,7,25,0.28,22,39,0.564,0.508,20,25,0.8,11,25,36,17,3,6,8,15,27,62,0.435,10,23,0.435,17,39,0.436,0.516,16,20,0.8,7,22,29,11,6,2,6,24,Navy
32,2022-03-09,@,Colgate,CTOURN,L,58,74,22,62,0.355,6,22,0.273,16,40,0.4,0.403,8,13,0.615,14,21,35,6,10,0,16,23,23,41,0.561,8,17,0.471,15,24,0.625,0.659,20,28,0.714,2,23,25,15,10,5,14,13,Navy
1,2021-11-09,,Bucknell,REG (Non-Conf),W,88,70,33,72,0.458,7,25,0.28,26,47,0.553,0.507,15,20,0.75,17,26,43,7,13,2,8,12,29,63,0.46,9,31,0.29,20,32,0.625,0.532,3,4,0.75,6,24,30,14,1,1,17,17,NC State
2,2021-11-13,,Colgate,REG (Non-Conf),W,77,74,28,57,0.491,4,15,0.267,24,42,0.571,0.526,17,21,0.81,9,21,30,11,6,2,6,12,25,55,0.455,12,28,0.429,13,27,0.481,0.564,12,15,0.8,9,19,28,19,3,2,11,18,NC State
3,2021-11-16,N,Central Connecticut State,REG (Non-Conf),W,79,65,27,60,0.45,11,23,0.478,16,37,0.432,0.542,14,23,0.609,7,26,33,15,6,3,11,18,22,55,0.4,9,24,0.375,13,31,0.419,0.482,12,19,0.632,5,25,30,12,4,1,14,20,NC State
4,2021-11-17,N,Oklahoma State,REG (Non-Conf),L,68,74,17,56,0.304,5,20,0.25,12,36,0.333,0.348,29,35,0.829,11,22,33,8,7,5,17,23,24,62,0.387,2,13,0.154,22,49,0.449,0.403,24,31,0.774,16,25,41,14,8,10,12,27,NC State
5,2021-11-21,,Texas Southern,REG (Non-Conf),W,65,57,22,55,0.4,4,21,0.19,18,34,0.529,0.436,17,29,0.586,7,30,37,14,9,8,8,21,20,64,0.313,6,12,0.5,14,52,0.269,0.359,11,20,0.55,17,26,43,5,3,4,13,25,NC State
6,2021-11-27,,Louisiana Tech,REG (Non-Conf),W,90,81,32,62,0.516,11,23,0.478,21,39,0.538,0.605,15,19,0.789,9,18,27,16,10,7,6,15,30,59,0.508,6,18,0.333,24,41,0.585,0.559,15,18,0.833,11,23,34,14,3,3,12,16,NC State
7,2021-12-01,,Nebraska,REG (Non-Conf),W,104,100,33,90,0.367,6,35,0.171,27,55,0.491,0.4,32,43,0.744,23,43,66,12,9,11,19,19,40,96,0.417,9,37,0.243,31,59,0.525,0.464,11,15,0.733,11,33,44,18,11,4,15,29,NC State
8,2021-12-04,,Louisville,REG (Conf),L,68,73,24,60,0.4,8,28,0.286,16,32,0.5,0.467,12,18,0.667,5,22,27,10,6,3,6,16,25,60,0.417,11,28,0.393,14,32,0.438,0.508,12,15,0.8,13,31,44,15,4,3,12,16,NC State
9,2021-12-09,,Bethune-Cookman,REG (Non-Conf),W,65,48,24,60,0.4,7,23,0.304,17,37,0.459,0.458,10,16,0.625,12,24,36,12,8,6,9,8,21,58,0.362,2,13,0.154,19,45,0.422,0.379,4,6,0.667,8,24,32,6,5,3,13,16,NC State
10,2021-12-12,N,Purdue,REG (Non-Conf),L,72,82,26,62,0.419,8,21,0.381,18,41,0.439,0.484,12,15,0.8,5,22,27,10,7,3,13,23,30,60,0.5,5,21,0.238,25,39,0.641,0.542,17,25,0.68,9,27,36,18,6,9,14,16,NC State
11,2021-12-17,N,Richmond,REG (Non-Conf),L,74,83,23,61,0.377,7,22,0.318,16,39,0.41,0.434,21,34,0.618,11,22,33,8,5,3,7,19,31,59,0.525,7,19,0.368,24,40,0.6,0.585,14,18,0.778,4,27,31,19,5,3,10,21,NC State
12,2021-12-21,,Wright State,REG (Non-Conf),L,70,84,29,73,0.397,7,25,0.28,22,48,0.458,0.445,5,9,0.556,15,21,36,10,6,3,9,17,31,59,0.525,7,18,0.389,24,41,0.585,0.585,15,16,0.938,8,31,39,15,5,4,12,15,NC State
13,2021-12-29,@,Miami (FL),REG (Conf),L,83,91,30,72,0.417,8,27,0.296,22,45,0.489,0.472,15,19,0.789,13,23,36,18,8,3,7,19,31,56,0.554,10,19,0.526,21,37,0.568,0.643,19,26,0.731,4,24,28,15,7,4,8,15,NC State
14,2022-01-01,,Florida State,REG (Conf),L,81,83,28,54,0.519,12,27,0.444,16,27,0.593,0.63,13,19,0.684,6,20,26,17,5,2,15,22,29,57,0.509,6,15,0.4,23,42,0.548,0.561,19,26,0.731,12,25,37,14,8,4,14,15,NC State
15,2022-01-04,@,Virginia Tech,REG (Conf),W,68,63,26,59,0.441,9,24,0.375,17,35,0.486,0.517,7,9,0.778,13,19,32,11,6,3,9,16,23,53,0.434,8,23,0.348,15,30,0.5,0.509,9,11,0.818,6,18,24,14,3,3,10,13,NC State
16,2022-01-08,,Clemson,REG (Conf),L,65,70,19,60,0.317,9,28,0.321,10,32,0.313,0.392,18,23,0.783,12,19,31,8,12,2,15,18,28,57,0.491,3,10,0.3,25,47,0.532,0.518,11,13,0.846,5,28,33,10,9,5,16,17,NC State
17,2022-01-12,@,Louisville,REG (Conf),W,79,63,32,57,0.561,12,25,0.48,20,32,0.625,0.667,3,6,0.5,5,22,27,15,7,5,8,19,23,50,0.46,6,14,0.429,17,36,0.472,0.52,11,18,0.611,8,23,31,15,5,0,13,15,NC State
18,2022-01-15,@,Duke,REG (Conf),L,73,88,31,75,0.413,5,19,0.263,26,56,0.464,0.447,6,10,0.6,17,15,32,11,10,3,11,17,35,60,0.583,4,13,0.308,31,47,0.66,0.617,14,24,0.583,15,20,35,23,8,10,12,10,NC State
19,2022-01-19,,Virginia Tech,REG (Conf),L,59,62,23,56,0.411,8,26,0.308,15,30,0.5,0.482,5,9,0.556,8,14,22,10,11,1,8,11,26,53,0.491,7,24,0.292,19,29,0.655,0.557,3,4,0.75,11,25,36,13,5,5,15,17,NC State
20,2022-01-22,,Virginia,REG (Conf),W,77,63,30,50,0.6,12,22,0.545,18,28,0.643,0.72,5,6,0.833,5,19,24,14,7,4,8,9,23,55,0.418,10,17,0.588,13,38,0.342,0.509,7,9,0.778,13,11,24,16,5,3,10,10,NC State
21,2022-01-26,@,Notre Dame,REG (Conf),L,65,73,26,61,0.426,6,19,0.316,20,42,0.476,0.475,7,12,0.583,9,27,36,8,5,1,12,19,22,57,0.386,11,28,0.393,11,29,0.379,0.482,18,24,0.75,10,29,39,14,6,3,11,11,NC State
22,2022-01-29,@,North Carolina,REG (Conf),L,80,100,26,67,0.388,10,25,0.4,16,42,0.381,0.463,18,21,0.857,8,19,27,9,7,3,10,17,34,62,0.548,15,27,0.556,19,35,0.543,0.669,17,24,0.708,9,26,35,17,7,9,10,17,NC State
23,2022-02-02,,Syracuse,REG (Conf),L,82,89,29,67,0.433,16,39,0.41,13,28,0.464,0.552,8,8,1.0,9,18,27,21,8,2,7,15,32,54,0.593,11,19,0.579,21,35,0.6,0.694,14,18,0.778,6,25,31,18,3,4,11,14,NC State
24,2022-02-05,,Notre Dame,REG (Conf),L,57,69,20,67,0.299,7,24,0.292,13,43,0.302,0.351,10,14,0.714,8,20,28,7,6,4,6,13,27,51,0.529,6,17,0.353,21,34,0.618,0.588,9,11,0.818,3,33,36,12,5,0,12,13,NC State
25,2022-02-09,,Wake Forest,REG (Conf),L,51,69,19,59,0.322,3,22,0.136,16,37,0.432,0.347,10,15,0.667,9,23,32,12,3,2,12,14,27,50,0.54,9,21,0.429,18,29,0.621,0.63,6,13,0.462,3,30,33,18,8,4,10,16,NC State
26,2022-02-12,@,Pittsburgh,REG (Conf),L,69,71,23,58,0.397,9,24,0.375,14,34,0.412,0.474,14,16,0.875,6,16,22,11,5,5,9,18,22,55,0.4,4,14,0.286,18,41,0.439,0.436,23,25,0.92,13,27,40,12,3,5,13,15,NC State
27,2022-02-15,@,Georgia Tech,REG (Conf),W,76,61,26,63,0.413,11,29,0.379,15,34,0.441,0.5,13,18,0.722,11,32,43,9,5,3,11,12,24,64,0.375,5,22,0.227,19,42,0.452,0.414,8,11,0.727,7,21,28,11,9,4,10,15,NC State
28,2022-02-23,,Boston College,REG (Conf),L,61,69,23,54,0.426,9,22,0.409,14,32,0.438,0.509,6,8,0.75,11,17,28,10,5,8,17,14,28,53,0.528,5,15,0.333,23,38,0.605,0.575,8,12,0.667,5,20,25,13,12,2,10,14,NC State
29,2022-02-26,,North Carolina,REG (Conf),L,74,84,25,66,0.379,9,27,0.333,16,39,0.41,0.447,15,17,0.882,8,14,22,10,8,3,6,17,29,56,0.518,5,19,0.263,24,37,0.649,0.563,21,23,0.913,11,32,43,13,5,5,16,16,NC State
30,2022-03-02,@,Wake Forest,REG (Conf),L,76,101,25,62,0.403,12,25,0.48,13,37,0.351,0.5,14,21,0.667,9,17,26,9,6,2,8,19,39,64,0.609,10,27,0.37,29,37,0.784,0.688,13,15,0.867,8,32,40,20,3,4,10,18,NC State
31,2022-03-05,@,Florida State,REG (Conf),L,76,89,23,59,0.39,11,25,0.44,12,34,0.353,0.483,19,26,0.731,9,19,28,6,3,3,8,15,32,62,0.516,8,22,0.364,24,40,0.6,0.581,17,21,0.81,10,28,38,21,6,9,8,20,NC State
32,2022-03-08,N,Clemson,CTOURN,L,64,70,22,63,0.349,4,23,0.174,18,40,0.45,0.381,16,22,0.727,7,29,36,13,6,3,6,20,25,60,0.417,6,23,0.261,19,37,0.514,0.467,14,23,0.609,10,30,40,10,4,4,9,20,NC State
1,2021-11-09,,Western Illinois,REG (Non-Conf),L,74,75,23,59,0.39,5,20,0.25,18,39,0.462,0.432,23,31,0.742,6,29,35,6,8,3,12,18,30,77,0.39,9,33,0.273,21,44,0.477,0.448,6,14,0.429,22,33,55,11,7,1,17,25,Nebraska
2,2021-11-12,,Sam Houston State,REG (Non-Conf),W,74,65,22,54,0.407,4,22,0.182,18,32,0.563,0.444,26,36,0.722,9,30,39,10,8,6,11,16,24,64,0.375,9,30,0.3,15,34,0.441,0.445,8,16,0.5,13,27,40,10,4,1,17,30,Nebraska
3,2021-11-16,,Creighton,REG (Non-Conf),L,69,77,26,70,0.371,10,26,0.385,16,44,0.364,0.443,7,9,0.778,8,27,35,15,9,5,7,18,28,60,0.467,10,23,0.435,18,37,0.486,0.55,11,20,0.55,11,35,46,16,5,7,16,14,Nebraska
4,2021-11-19,,Idaho State,REG (Non-Conf),W,78,60,31,57,0.544,8,23,0.348,23,34,0.676,0.614,8,11,0.727,6,24,30,18,8,1,8,18,20,51,0.392,12,37,0.324,8,14,0.571,0.51,8,14,0.571,7,19,26,11,5,2,15,14,Nebraska
5,2021-11-21,,Southern,REG (Non-Conf),W,82,59,27,51,0.529,4,23,0.174,23,28,0.821,0.569,24,30,0.8,3,33,36,18,4,3,15,18,22,65,0.338,6,21,0.286,16,44,0.364,0.385,9,10,0.9,6,22,28,12,5,1,16,23,Nebraska
6,2021-11-23,,Tennessee State,REG (Non-Conf),W,79,73,28,53,0.528,6,25,0.24,22,28,0.786,0.585,17,27,0.63,4,28,32,18,6,2,10,13,26,64,0.406,13,33,0.394,13,31,0.419,0.508,8,15,0.533,10,25,35,15,3,2,12,21,Nebraska
7,2021-11-27,,South Dakota,REG (Non-Conf),W,83,70,28,61,0.459,9,23,0.391,19,38,0.5,0.533,18,26,0.692,9,25,34,18,10,4,10,16,25,59,0.424,12,25,0.48,13,34,0.382,0.525,8,16,0.5,11,27,38,16,8,1,16,21,Nebraska
8,2021-12-01,@,NC State,REG (Non-Conf),L,100,104,40,96,0.417,9,37,0.243,31,59,0.525,0.464,11,15,0.733,11,33,44,18,11,4,15,29,33,90,0.367,6,35,0.171,27,55,0.491,0.4,32,43,0.744,23,43,66,12,9,11,19,19,Nebraska
9,2021-12-04,@,Indiana,REG (Conf),L,55,68,23,61,0.377,5,22,0.227,18,39,0.462,0.418,4,5,0.8,4,26,30,9,9,1,14,18,23,57,0.404,8,22,0.364,15,35,0.429,0.474,14,17,0.824,8,31,39,10,7,5,14,12,Nebraska
10,2021-12-07,,Michigan,REG (Conf),L,67,102,23,72,0.319,5,35,0.143,18,37,0.486,0.354,16,21,0.762,13,23,36,6,4,3,9,15,39,76,0.513,15,32,0.469,24,44,0.545,0.612,9,12,0.75,14,36,50,25,7,2,12,18,Nebraska
11,2021-12-11,N,Auburn,REG (Non-Conf),L,68,99,23,54,0.426,7,22,0.318,16,32,0.5,0.491,15,17,0.882,8,22,30,12,6,5,19,14,39,76,0.513,14,31,0.452,25,45,0.556,0.605,7,11,0.636,9,22,31,26,16,3,8,15,Nebraska
12,2021-12-19,,Kansas State,REG (Non-Conf),L,58,67,19,58,0.328,5,28,0.179,14,30,0.467,0.371,15,22,0.682,7,23,30,9,12,3,17,15,23,59,0.39,6,26,0.231,17,33,0.515,0.441,15,18,0.833,10,32,42,12,9,3,19,20,Nebraska
13,2021-12-22,,Kennesaw State,REG (Non-Conf),W,88,74,30,57,0.526,15,29,0.517,15,28,0.536,0.658,13,21,0.619,3,24,27,20,10,5,17,21,26,63,0.413,7,26,0.269,19,37,0.514,0.468,15,19,0.789,11,27,38,8,7,0,21,21,Nebraska
14,2022-01-02,,Ohio State,REG (Conf),L,79,87,27,65,0.415,8,23,0.348,19,42,0.452,0.477,17,23,0.739,9,22,31,13,9,0,8,16,30,63,0.476,16,34,0.471,14,29,0.483,0.603,11,14,0.786,13,28,41,18,4,6,16,19,Nebraska
15,2022-01-05,@,Michigan State,REG (Conf),L,67,79,27,60,0.45,7,23,0.304,20,37,0.541,0.508,6,11,0.545,4,21,25,15,12,1,15,15,29,56,0.518,8,17,0.471,21,39,0.538,0.589,13,19,0.684,9,28,37,18,13,5,19,12,Nebraska
16,2022-01-08,@,Rutgers,REG (Conf),L,65,93,26,53,0.491,6,18,0.333,20,35,0.571,0.547,7,12,0.583,3,16,19,12,5,3,14,18,35,60,0.583,10,18,0.556,25,42,0.595,0.667,13,14,0.929,8,27,35,23,9,1,13,17,Nebraska
17,2022-01-11,,Illinois,REG (Conf),L,71,81,27,59,0.458,6,12,0.5,21,47,0.447,0.508,11,14,0.786,6,25,31,13,4,2,11,15,31,66,0.47,7,19,0.368,24,47,0.511,0.523,12,19,0.632,14,24,38,13,6,8,9,15,Nebraska
18,2022-01-14,@,Purdue,REG (Conf),L,65,92,26,57,0.456,8,19,0.421,18,38,0.474,0.526,5,13,0.385,7,22,29,14,6,1,17,21,32,65,0.492,9,29,0.31,23,36,0.639,0.562,19,27,0.704,14,27,41,19,7,5,10,16,Nebraska
19,2022-01-17,,Indiana,REG (Conf),L,71,78,24,51,0.471,6,17,0.353,18,34,0.529,0.529,17,21,0.81,7,17,24,11,8,0,13,20,27,50,0.54,4,13,0.308,23,37,0.622,0.58,20,28,0.714,9,21,30,10,7,2,14,22,Nebraska
20,2022-01-27,,Wisconsin,REG (Conf),L,65,73,22,55,0.4,7,20,0.35,15,35,0.429,0.464,14,17,0.824,1,31,32,10,5,2,13,16,25,68,0.368,10,22,0.455,15,46,0.326,0.441,13,18,0.722,12,32,44,12,7,2,10,18,Nebraska
21,2022-01-29,,Rutgers,REG (Conf),L,61,63,17,58,0.293,6,20,0.3,11,38,0.289,0.345,21,29,0.724,9,31,40,9,4,6,15,18,23,60,0.383,3,19,0.158,20,41,0.488,0.408,14,17,0.824,6,30,36,10,10,10,11,21,Nebraska
