G,Date,Location,Opp,W/L,Tm Score,Opp Score,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF, ,Opp FG,Opp FGA,Opp FG%,Opp 3P,Opp 3PA,Opp 3P%,Opp FT,Opp FTA,Opp FT%,Opp ORB,Opp TRB,Opp AST,Opp STL,Opp BLK,Opp TOV,Opp PF,Tm
3,2022-11-17,N,Boise State,W,54,42,23,53,0.434,4,17,0.235,4,7,0.571,2,27,15,9,3,9,10,,17,54,0.315,5,23,0.217,3,5,0.6,5,30,7,2,4,12,10,Charlotte
4,2022-11-18,N,Tulsa,W,68,65,30,59,0.508,2,12,0.167,6,9,0.667,11,31,17,8,3,9,10,,24,55,0.436,13,29,0.448,4,4,1.0,8,25,11,5,3,12,11,Charlotte
5,2022-11-20,N,UMass,L,54,60,18,49,0.367,5,21,0.238,13,18,0.722,4,19,12,9,1,10,13,,23,51,0.451,7,13,0.538,7,8,0.875,9,34,17,4,3,14,16,Charlotte
6,2022-11-23,@,Detroit Mercy,L,49,70,17,50,0.34,6,18,0.333,9,12,0.75,10,30,11,3,1,12,17,,26,50,0.52,10,24,0.417,8,14,0.571,8,30,11,5,3,9,12,Charlotte
7,2022-11-26,,Presbyterian,W,69,42,27,56,0.482,10,25,0.4,5,6,0.833,6,29,15,9,4,4,7,,15,41,0.366,8,18,0.444,4,9,0.444,3,26,7,2,2,13,9,Charlotte
8,2022-11-29,@,Davidson,W (1 OT),68,66,27,58,0.466,9,25,0.36,5,10,0.5,7,33,14,4,2,9,15,,23,52,0.442,8,24,0.333,12,17,0.706,2,27,17,6,2,9,9,Charlotte
9,2022-12-02,,Appalachian State,W,71,62,26,54,0.481,12,24,0.5,7,9,0.778,6,30,15,6,2,8,11,,21,53,0.396,10,25,0.4,10,11,0.909,7,28,12,5,7,10,13,Charlotte
10,2022-12-10,,Detroit Mercy,W (1 OT),82,80,28,56,0.5,10,17,0.588,16,17,0.941,8,32,20,7,3,10,13,,28,66,0.424,17,36,0.472,7,10,0.7,13,33,13,4,2,11,14,Charlotte
11,2022-12-17,@,Monmouth,W,80,46,31,53,0.585,12,27,0.444,6,8,0.75,5,26,18,6,7,8,23,,15,44,0.341,1,8,0.125,15,22,0.682,8,26,4,4,3,12,9,Charlotte
12,2022-12-22,@,UAB,L,68,76,24,56,0.429,10,28,0.357,10,17,0.588,7,26,16,9,5,13,19,,25,53,0.472,7,15,0.467,19,29,0.655,11,32,12,6,4,13,13,Charlotte
13,2022-12-29,,Middle Tennessee,W,82,67,28,47,0.596,6,10,0.6,20,25,0.8,7,26,7,5,3,10,11,,25,58,0.431,6,23,0.261,11,11,1.0,10,26,8,5,4,9,19,Charlotte
14,2022-12-31,,Louisiana Tech,W,68,66,24,45,0.533,7,18,0.389,13,17,0.765,3,28,12,5,3,13,12,,24,57,0.421,11,24,0.458,7,12,0.583,7,25,10,7,0,10,14,Charlotte
15,2023-01-05,@,Florida International,L,60,62,21,55,0.382,7,22,0.318,11,14,0.786,8,29,10,1,2,10,13,,24,51,0.471,4,17,0.235,10,12,0.833,3,29,7,7,3,7,14,Charlotte
16,2023-01-07,@,Florida Atlantic,L,67,71,26,56,0.464,11,22,0.5,4,5,0.8,5,30,13,1,1,7,11,,26,56,0.464,13,29,0.448,6,10,0.6,6,27,14,4,2,2,12,Charlotte
17,2023-01-14,,UTSA,W,72,54,28,58,0.483,9,26,0.346,7,10,0.7,4,30,14,7,0,7,19,,17,47,0.362,3,16,0.188,17,21,0.81,4,27,3,2,1,14,16,Charlotte
18,2023-01-16,,UTEP,L,58,60,22,46,0.478,6,16,0.375,8,12,0.667,6,28,12,3,4,12,16,,24,49,0.49,6,13,0.462,6,13,0.462,5,23,7,9,2,9,17,Charlotte
19,2023-01-19,@,Middle Tennessee,L,58,62,20,40,0.5,6,17,0.353,12,15,0.8,3,24,9,9,2,19,15,,22,52,0.423,4,15,0.267,14,19,0.737,11,27,8,12,4,16,14,Charlotte
20,2023-01-21,@,Western Kentucky,W,75,71,29,52,0.558,8,20,0.4,9,13,0.692,3,28,18,1,0,8,17,,24,58,0.414,7,25,0.28,16,19,0.842,7,24,7,6,1,3,12,Charlotte
21,2023-01-26,@,Rice,L,63,65,27,58,0.466,7,21,0.333,2,3,0.667,7,31,13,7,2,12,15,,23,49,0.469,8,23,0.348,11,14,0.786,3,21,11,7,7,10,10,Charlotte
22,2023-02-02,,Florida International,L,54,57,17,49,0.347,4,23,0.174,16,20,0.8,10,28,7,7,1,9,12,,23,47,0.489,4,15,0.267,7,10,0.7,6,29,10,6,0,11,17,Charlotte
23,2023-02-04,,Florida Atlantic,L,52,67,18,46,0.391,7,22,0.318,9,9,1.0,3,20,7,5,1,7,15,,26,47,0.553,9,20,0.45,6,8,0.75,4,29,13,0,0,10,14,Charlotte
24,2023-02-09,@,UTEP,W,62,53,21,44,0.477,13,27,0.481,7,10,0.7,6,25,15,6,1,14,15,,20,47,0.426,1,15,0.067,12,17,0.706,7,21,7,10,1,11,13,Charlotte
25,2023-02-11,@,North Texas,L,43,67,12,39,0.308,7,25,0.28,12,16,0.75,3,12,5,2,2,3,14,,25,42,0.595,9,17,0.529,8,8,1.0,7,31,16,3,2,7,11,Charlotte
26,2023-02-16,,Western Kentucky,W (1 OT),68,64,25,69,0.362,14,36,0.389,4,8,0.5,9,33,16,4,3,7,10,,26,58,0.448,7,22,0.318,5,8,0.625,5,38,8,5,5,15,12,Charlotte
27,2023-02-18,@,Louisiana Tech,W,74,67,28,45,0.622,9,18,0.5,9,12,0.75,2,22,20,1,3,11,12,,25,58,0.431,6,22,0.273,11,12,0.917,9,26,14,6,3,5,15,Charlotte
28,2023-02-23,,North Texas,W,55,49,20,42,0.476,4,14,0.286,11,14,0.786,2,20,7,3,2,8,13,,18,46,0.391,3,13,0.231,10,10,1.0,8,28,6,4,5,11,17,Charlotte
29,2023-02-25,,Rice,W,70,54,28,54,0.519,7,15,0.467,7,10,0.7,5,34,8,2,1,9,11,,20,54,0.37,7,27,0.259,7,12,0.583,4,26,10,6,0,7,11,Charlotte
30,2023-03-02,@,UTSA,L,73,78,26,56,0.464,11,26,0.423,10,13,0.769,3,27,12,4,3,14,23,,26,53,0.491,6,14,0.429,20,30,0.667,6,32,11,6,5,11,14,Charlotte
31,2023-03-04,,UAB,L (2 OT),91,93,32,71,0.451,8,23,0.348,19,25,0.76,8,36,13,9,4,9,15,,38,80,0.475,9,29,0.31,8,10,0.8,12,41,10,6,8,12,19,Charlotte
32,2023-03-09,N,Middle Tennessee,L,65,66,28,50,0.56,7,16,0.438,2,4,0.5,3,23,11,4,5,10,10,,25,53,0.472,7,16,0.438,9,12,0.75,8,28,5,8,5,7,12,Charlotte
33,2023-03-18,N,Western Carolina,W,65,56,20,52,0.385,8,22,0.364,17,19,0.895,5,31,9,6,1,7,11,,25,53,0.472,3,20,0.15,3,7,0.429,4,31,9,4,2,10,17,Charlotte
34,2023-03-20,N,Milwaukee,W,76,65,28,58,0.483,11,27,0.407,9,14,0.643,7,25,17,16,4,8,12,,26,55,0.473,4,14,0.286,9,10,0.9,10,35,8,4,3,20,15,Charlotte
35,2023-03-21,N,Radford,W,63,56,20,43,0.465,6,21,0.286,17,19,0.895,4,28,13,2,1,10,9,,26,63,0.413,2,13,0.154,2,4,0.5,8,29,8,4,1,7,15,Charlotte
36,2023-03-22,N,Eastern Kentucky,W,71,68,29,45,0.644,10,22,0.455,3,6,0.5,2,22,17,4,2,9,10,,25,54,0.463,12,30,0.4,6,9,0.667,8,23,12,4,0,9,10,Charlotte
1,2022-11-07,,Lynn,W,81,46,32,63,0.508,10,30,0.333,7,12,0.583,14,49,21,14,1,16,18,,15,52,0.288,3,20,0.15,13,21,0.619,8,25,3,10,1,16,15,Florida Atlantic
2,2022-11-11,@,Ole Miss,L,67,80,26,62,0.419,8,21,0.381,7,12,0.583,11,27,16,4,2,11,15,,30,59,0.508,6,15,0.4,14,21,0.667,13,38,15,8,3,10,15,Florida Atlantic
3,2022-11-14,@,Florida,W,76,74,29,69,0.42,13,24,0.542,5,7,0.714,4,30,17,7,3,8,16,,26,68,0.382,8,17,0.471,14,17,0.824,12,43,14,3,8,12,16,Florida Atlantic
4,2022-11-17,,Bryant,W,85,74,26,62,0.419,9,30,0.3,24,34,0.706,8,38,14,9,4,14,18,,26,70,0.371,8,23,0.348,14,20,0.7,14,48,12,5,1,20,25,Florida Atlantic
5,2022-11-19,,Detroit Mercy,W,76,55,31,64,0.484,8,29,0.276,6,10,0.6,13,40,18,9,3,11,20,,18,55,0.327,3,16,0.188,16,22,0.727,8,27,5,6,0,12,12,Florida Atlantic
6,2022-11-26,@,Albany (NY),W,73,56,29,59,0.492,8,24,0.333,7,11,0.636,7,36,10,6,3,11,14,,20,58,0.345,5,16,0.313,11,15,0.733,7,28,6,6,2,9,15,Florida Atlantic
7,2022-11-30,,South Alabama,W,84,59,34,56,0.607,10,16,0.625,6,10,0.6,8,37,17,7,2,15,8,,25,57,0.439,6,20,0.3,3,6,0.5,3,19,9,12,2,14,9,Florida Atlantic
8,2022-12-04,@,Eastern Michigan,W,101,73,39,65,0.6,12,24,0.5,11,20,0.55,11,40,16,5,0,10,22,,26,62,0.419,3,20,0.15,18,25,0.72,8,26,4,4,1,7,18,Florida Atlantic
9,2022-12-07,,Florida Gulf Coast,W,85,53,33,62,0.532,14,30,0.467,5,9,0.556,13,38,19,6,5,7,16,,18,45,0.4,7,22,0.318,10,15,0.667,5,24,7,3,2,15,15,Florida Atlantic
10,2022-12-14,,St. Thomas (FL),W,97,74,35,64,0.547,11,28,0.393,16,21,0.762,7,37,21,9,2,14,13,,28,62,0.452,10,24,0.417,8,9,0.889,3,26,9,3,1,14,17,Florida Atlantic
11,2022-12-17,,Florida International,W,79,53,29,65,0.446,7,29,0.241,14,16,0.875,14,37,17,10,2,17,15,,21,50,0.42,1,9,0.111,10,14,0.714,3,24,4,11,2,23,14,Florida Atlantic
12,2022-12-21,,Northern Kentucky,W,67,52,23,51,0.451,11,25,0.44,10,16,0.625,6,34,17,6,2,13,12,,21,58,0.362,5,19,0.263,5,9,0.556,6,27,10,9,1,11,15,Florida Atlantic
13,2022-12-29,@,North Texas,W,50,46,16,52,0.308,3,23,0.13,15,20,0.75,11,39,7,3,1,9,14,,18,53,0.34,3,22,0.136,7,9,0.778,6,31,2,4,3,8,22,Florida Atlantic
14,2023-01-05,,UAB,W,88,86,30,61,0.492,10,28,0.357,18,21,0.857,11,37,15,6,4,10,18,,32,66,0.485,10,20,0.5,12,18,0.667,10,29,11,5,1,9,19,Florida Atlantic
15,2023-01-07,,Charlotte,W,71,67,26,56,0.464,13,29,0.448,6,10,0.6,6,27,14,4,2,2,12,,26,56,0.464,11,22,0.5,4,5,0.8,5,30,13,1,1,7,11,Florida Atlantic
16,2023-01-11,@,Florida International,W (1 OT),77,73,25,63,0.397,13,33,0.394,14,20,0.7,11,38,18,9,5,13,19,,25,60,0.417,7,17,0.412,16,21,0.762,5,30,10,5,7,11,20,Florida Atlantic
17,2023-01-14,,North Texas,W,66,62,22,46,0.478,7,19,0.368,15,19,0.789,11,26,8,7,0,11,12,,23,45,0.511,12,21,0.571,4,8,0.5,7,21,10,9,1,12,15,Florida Atlantic
18,2023-01-16,@,Western Kentucky,W,76,62,23,53,0.434,11,28,0.393,19,26,0.731,10,38,13,9,0,18,15,,22,54,0.407,9,22,0.409,9,13,0.692,4,24,12,5,4,13,16,Florida Atlantic
19,2023-01-19,@,UTSA,W,83,64,28,67,0.418,10,31,0.323,17,24,0.708,15,45,16,7,4,8,21,,21,58,0.362,5,18,0.278,17,22,0.773,7,33,7,2,1,9,18,Florida Atlantic
20,2023-01-21,@,UTEP,W,67,59,20,47,0.426,6,16,0.375,21,31,0.677,8,35,10,3,5,20,21,,20,65,0.308,3,16,0.188,16,21,0.762,13,40,3,10,2,15,24,Florida Atlantic
21,2023-01-26,,Middle Tennessee,W,85,67,31,58,0.534,8,23,0.348,15,20,0.75,7,34,13,12,5,6,9,,27,62,0.435,11,26,0.423,2,4,0.5,10,32,10,1,2,15,17,Florida Atlantic
22,2023-01-28,,Western Kentucky,W,70,63,23,62,0.371,13,38,0.342,11,17,0.647,12,42,16,5,2,14,20,,23,63,0.365,2,13,0.154,15,20,0.75,10,37,3,6,1,11,18,Florida Atlantic
23,2023-02-02,@,UAB,L,77,86,28,75,0.373,8,36,0.222,13,15,0.867,11,32,13,5,0,6,21,,27,60,0.45,6,20,0.3,26,31,0.839,11,41,13,4,6,12,18,Florida Atlantic
24,2023-02-04,@,Charlotte,W,67,52,26,47,0.553,9,20,0.45,6,8,0.75,4,29,13,0,0,10,14,,18,46,0.391,7,22,0.318,9,9,1.0,3,20,7,5,1,7,15,Florida Atlantic
25,2023-02-09,,Rice,W,90,81,29,59,0.492,8,25,0.32,24,29,0.828,5,35,13,7,2,8,15,,29,63,0.46,12,29,0.414,11,13,0.846,1,23,9,5,2,9,19,Florida Atlantic
26,2023-02-11,,Louisiana Tech,W (1 OT),90,85,29,63,0.46,12,30,0.4,20,25,0.8,11,30,18,8,2,15,17,,31,60,0.517,11,29,0.379,12,15,0.8,9,30,8,5,4,18,20,Florida Atlantic
27,2023-02-16,@,Middle Tennessee,L,70,74,29,59,0.492,11,24,0.458,1,7,0.143,3,29,13,5,3,15,13,,29,64,0.453,5,15,0.333,11,17,0.647,9,35,7,10,5,9,10,Florida Atlantic
28,2023-02-23,,UTSA,W,106,66,37,72,0.514,14,32,0.438,18,23,0.783,11,38,17,8,5,7,22,,22,55,0.4,4,16,0.25,18,24,0.75,7,31,5,2,1,18,20,Florida Atlantic
29,2023-02-25,,UTEP,W,75,49,27,55,0.491,11,26,0.423,10,16,0.625,9,34,12,5,2,11,17,,18,54,0.333,1,10,0.1,12,15,0.8,11,30,4,6,4,13,17,Florida Atlantic
30,2023-03-02,@,Rice,W,103,74,39,73,0.534,17,36,0.472,8,9,0.889,9,35,19,7,1,8,15,,25,54,0.463,12,31,0.387,12,13,0.923,2,23,11,4,1,14,16,Florida Atlantic
31,2023-03-04,@,Louisiana Tech,W,76,72,25,54,0.463,9,23,0.391,17,24,0.708,6,25,14,6,5,9,12,,26,57,0.456,6,17,0.353,14,15,0.933,8,29,6,8,4,13,18,Florida Atlantic
32,2023-03-09,N,Western Kentucky,W,75,51,31,63,0.492,5,26,0.192,8,11,0.727,10,46,13,10,2,17,15,,18,66,0.273,6,29,0.207,9,15,0.6,11,32,5,8,1,13,13,Florida Atlantic
33,2023-03-10,N,Middle Tennessee,W,68,65,21,46,0.457,6,17,0.353,20,26,0.769,6,31,9,5,1,9,17,,24,63,0.381,5,22,0.227,12,14,0.857,10,29,7,1,1,7,18,Florida Atlantic
34,2023-03-11,N,UAB,W,78,56,29,61,0.475,7,20,0.35,13,17,0.765,10,44,10,8,4,12,12,,20,63,0.317,5,26,0.192,11,13,0.846,7,30,3,7,2,11,18,Florida Atlantic
35,2023-03-17,N,Memphis,W,66,65,25,65,0.385,8,28,0.286,8,11,0.727,16,36,12,2,2,8,13,,25,58,0.431,6,22,0.273,9,12,0.75,11,33,11,6,3,8,12,Florida Atlantic
36,2023-03-19,N,FDU,W,78,70,29,71,0.408,9,31,0.29,11,18,0.611,13,43,18,8,5,7,12,,27,71,0.38,9,31,0.29,7,10,0.7,12,41,12,3,3,11,15,Florida Atlantic
37,2023-03-23,N,Tennessee,W,62,55,21,50,0.42,8,27,0.296,12,16,0.75,11,38,12,1,2,12,14,,21,63,0.333,6,23,0.261,7,12,0.583,15,33,12,7,1,6,18,Florida Atlantic
38,2023-03-25,N,Kansas State,W,79,76,26,54,0.481,9,23,0.391,18,22,0.818,12,41,17,4,5,22,18,,27,58,0.466,10,22,0.455,12,18,0.667,3,16,14,13,1,12,21,Florida Atlantic
39,2023-04-01,N,San Diego State,L,71,72,23,52,0.442,9,22,0.409,16,21,0.762,7,31,6,6,2,9,17,,25,57,0.439,9,18,0.5,13,22,0.591,12,35,8,3,2,8,17,Florida Atlantic
1,2022-11-07,,Houston Christian,W,77,66,33,66,0.5,3,16,0.188,8,12,0.667,10,32,12,12,8,13,8,,25,64,0.391,12,23,0.522,4,5,0.8,14,36,13,5,1,22,11,Florida International
2,2022-11-10,,Florida National University,W,95,74,36,68,0.529,10,26,0.385,13,22,0.591,9,40,22,9,3,12,15,,27,66,0.409,11,29,0.379,9,14,0.643,11,35,11,8,5,16,19,Florida International
3,2022-11-15,@,NC State,L,74,107,31,58,0.534,5,18,0.278,7,15,0.467,4,26,14,9,4,22,16,,39,76,0.513,15,33,0.455,14,17,0.824,11,37,21,17,4,13,16,Florida International
4,2022-11-19,,Bryant,L,85,91,29,63,0.46,11,28,0.393,16,23,0.696,5,30,18,11,3,18,19,,32,70,0.457,11,28,0.393,16,18,0.889,7,38,20,9,6,16,19,Florida International
5,2022-11-23,,Stony Brook,W,83,50,31,64,0.484,14,38,0.368,7,7,1.0,4,35,23,13,3,9,19,,15,50,0.3,8,27,0.296,12,19,0.632,7,34,10,3,1,18,8,Florida International
6,2022-11-27,,Eastern Washington,W,90,79,32,58,0.552,6,19,0.316,20,22,0.909,4,27,13,10,5,19,19,,29,64,0.453,11,27,0.407,10,18,0.556,12,30,17,9,2,17,20,Florida International
7,2022-11-30,,Eastern Michigan,L,68,80,28,57,0.491,1,15,0.067,11,24,0.458,7,26,8,7,4,12,12,,30,61,0.492,8,24,0.333,12,14,0.857,8,29,11,7,2,12,19,Florida International
8,2022-12-04,@,Florida Gulf Coast,L,65,74,26,63,0.413,4,22,0.182,9,15,0.6,11,33,9,8,3,12,17,,25,56,0.446,10,27,0.37,14,18,0.778,9,36,15,8,6,14,13,Florida International
9,2022-12-13,@,Howard,L,59,71,23,65,0.354,7,25,0.28,6,10,0.6,11,33,11,9,3,18,16,,26,58,0.448,8,20,0.4,11,15,0.733,10,39,13,10,6,18,10,Florida International
10,2022-12-17,@,Florida Atlantic,L,53,79,21,50,0.42,1,9,0.111,10,14,0.714,3,24,4,11,2,23,14,,29,65,0.446,7,29,0.241,14,16,0.875,14,37,17,10,2,17,15,Florida International
11,2022-12-21,,Incarnate Word,W,79,74,28,54,0.519,11,28,0.393,12,19,0.632,7,25,18,11,3,17,17,,26,53,0.491,8,20,0.4,14,19,0.737,7,30,12,11,1,18,18,Florida International
12,2022-12-29,,Florida College,W,69,64,26,54,0.481,5,23,0.217,12,20,0.6,6,32,14,8,5,15,18,,21,58,0.362,8,27,0.296,14,21,0.667,10,35,10,11,0,17,14,Florida International
13,2022-12-31,@,North Texas,L,57,72,22,49,0.449,6,14,0.429,7,13,0.538,10,23,9,3,4,16,21,,23,46,0.5,11,21,0.524,15,18,0.833,12,33,14,9,1,13,15,Florida International
14,2023-01-05,,Charlotte,W,62,60,24,51,0.471,4,17,0.235,10,12,0.833,3,29,7,7,3,7,14,,21,55,0.382,7,22,0.318,11,14,0.786,8,29,10,1,2,10,13,Florida International
15,2023-01-07,,UAB,W (1 OT),90,87,31,65,0.477,10,27,0.37,18,23,0.783,11,31,18,13,4,20,13,,35,70,0.5,4,16,0.25,13,16,0.813,10,36,21,12,4,19,20,Florida International
16,2023-01-11,,Florida Atlantic,L (1 OT),73,77,25,60,0.417,7,17,0.412,16,21,0.762,5,30,10,5,7,11,20,,25,63,0.397,13,33,0.394,14,20,0.7,11,38,18,9,5,13,19,Florida International
17,2023-01-14,@,Western Kentucky,L,59,70,22,62,0.355,6,23,0.261,9,13,0.692,8,27,11,13,6,13,17,,23,49,0.469,9,20,0.45,15,19,0.789,9,38,16,4,9,19,14,Florida International
18,2023-01-16,,North Texas,L,57,64,19,40,0.475,4,15,0.267,15,21,0.714,5,24,7,3,6,16,15,,23,61,0.377,8,25,0.32,10,14,0.714,16,35,12,12,6,8,13,Florida International
19,2023-01-19,@,UTEP,L,61,81,21,47,0.447,8,23,0.348,11,14,0.786,4,19,7,5,5,16,17,,32,56,0.571,6,17,0.353,11,17,0.647,11,33,16,7,0,14,14,Florida International
20,2023-01-21,@,UTSA,W,77,72,28,65,0.431,11,33,0.333,10,11,0.909,8,28,14,8,7,5,20,,25,67,0.373,8,31,0.258,14,20,0.7,21,49,14,5,1,13,12,Florida International
21,2023-01-26,,Western Kentucky,W,78,69,32,61,0.525,10,25,0.4,4,5,0.8,7,23,15,11,3,11,14,,25,59,0.424,7,22,0.318,12,14,0.857,13,31,13,7,3,17,11,Florida International
22,2023-01-28,,Middle Tennessee,W,82,74,28,57,0.491,12,23,0.522,14,17,0.824,11,34,13,10,2,18,18,,26,54,0.481,8,24,0.333,14,21,0.667,8,27,11,13,2,16,20,Florida International
23,2023-02-02,@,Charlotte,W,57,54,23,47,0.489,4,15,0.267,7,10,0.7,6,29,10,6,0,11,17,,17,49,0.347,4,23,0.174,16,20,0.8,10,28,7,7,1,9,12,Florida International
24,2023-02-04,@,UAB,L,72,76,28,64,0.438,6,22,0.273,10,17,0.588,6,26,14,14,3,13,17,,29,60,0.483,6,16,0.375,12,16,0.75,11,42,19,6,4,22,19,Florida International
25,2023-02-09,,Louisiana Tech,W,66,62,22,49,0.449,4,18,0.222,18,28,0.643,7,29,8,10,4,17,19,,23,63,0.365,9,31,0.29,7,13,0.538,11,35,11,10,4,22,22,Florida International
26,2023-02-11,,Rice,L,78,85,33,61,0.541,4,16,0.25,8,9,0.889,3,24,9,5,3,7,18,,30,61,0.492,14,32,0.438,11,18,0.611,10,34,12,4,2,9,13,Florida International
27,2023-02-18,@,Middle Tennessee,L,58,69,22,57,0.386,8,21,0.381,6,6,1.0,6,26,9,7,3,15,21,,22,61,0.361,4,17,0.235,21,26,0.808,15,39,10,9,7,11,10,Florida International
28,2023-02-23,,UTEP,L,82,87,32,68,0.471,2,12,0.167,16,20,0.8,9,23,17,14,6,12,23,,27,46,0.587,8,12,0.667,25,35,0.714,11,32,20,10,5,23,17,Florida International
29,2023-02-25,,UTSA,L,91,95,29,56,0.518,11,18,0.611,22,27,0.815,6,27,13,9,4,20,23,,31,66,0.47,8,20,0.4,25,31,0.806,16,34,16,13,4,16,17,Florida International
30,2023-03-02,@,Louisiana Tech,L (1 OT),76,77,23,60,0.383,10,26,0.385,20,24,0.833,6,24,12,12,3,14,17,,27,57,0.474,7,25,0.28,16,20,0.8,11,37,10,4,5,18,18,Florida International
31,2023-03-04,@,Rice,W,90,83,31,63,0.492,6,16,0.375,22,26,0.846,11,31,17,7,4,10,15,,30,59,0.508,11,25,0.44,12,14,0.857,8,28,20,7,5,12,19,Florida International
32,2023-03-08,N,Louisiana Tech,L (1 OT),76,81,28,59,0.475,8,23,0.348,12,21,0.571,5,27,11,10,5,14,18,,30,64,0.469,9,19,0.474,12,20,0.6,15,47,12,7,2,15,19,Florida International
1,2022-11-07,,Mississippi College,W,78,61,29,62,0.468,9,30,0.3,11,15,0.733,9,32,18,11,0,14,15,,23,55,0.418,6,20,0.3,9,10,0.9,8,25,13,5,3,22,17,Louisiana Tech
2,2022-11-14,@,Texas Tech,L,55,64,20,53,0.377,6,24,0.25,9,11,0.818,4,23,10,9,2,14,20,,23,46,0.5,7,18,0.389,11,18,0.611,6,30,16,8,11,18,13,Louisiana Tech
3,2022-11-17,@,Louisiana,L,88,94,33,63,0.524,9,16,0.563,13,14,0.929,4,23,8,9,0,10,29,,32,59,0.542,8,22,0.364,22,32,0.688,10,33,20,4,4,13,18,Louisiana Tech
4,2022-11-21,,Louisiana-Monroe,W,79,58,27,57,0.474,8,23,0.348,17,19,0.895,13,40,15,6,1,20,10,,20,55,0.364,11,27,0.407,7,14,0.5,6,20,14,12,3,19,17,Louisiana Tech
5,2022-11-23,@,Alabama A&M,W,80,75,29,58,0.5,13,29,0.448,9,13,0.692,8,30,20,8,3,22,19,,23,51,0.451,10,23,0.435,19,24,0.792,5,21,18,7,4,21,17,Louisiana Tech
6,2022-11-25,@,Samford,W,79,76,24,52,0.462,10,25,0.4,21,31,0.677,9,28,14,9,1,17,25,,23,51,0.451,9,29,0.31,21,30,0.7,6,27,11,9,6,23,23,Louisiana Tech
7,2022-11-26,N,UT-Southern,W,91,47,30,69,0.435,15,38,0.395,16,23,0.696,23,56,18,12,2,16,18,,14,56,0.25,4,27,0.148,15,19,0.789,8,26,5,12,1,20,22,Louisiana Tech
8,2022-12-02,,Southern,W,74,59,28,58,0.483,9,25,0.36,9,14,0.643,6,38,17,10,8,11,14,,22,63,0.349,5,20,0.25,10,13,0.769,6,29,13,5,2,13,15,Louisiana Tech
9,2022-12-10,@,Wyoming,L,65,92,24,56,0.429,10,27,0.37,7,12,0.583,7,25,12,2,2,10,21,,29,56,0.518,14,35,0.4,20,23,0.87,6,28,20,5,2,4,15,Louisiana Tech
10,2022-12-14,,Stephen F. Austin,L (1 OT),79,80,31,66,0.47,4,20,0.2,13,21,0.619,10,27,19,11,5,17,17,,29,56,0.518,14,32,0.438,8,9,0.889,9,34,20,7,3,28,19,Louisiana Tech
11,2022-12-17,@,UTEP,L,55,60,16,54,0.296,4,25,0.16,19,24,0.792,11,34,7,11,1,20,27,,20,45,0.444,5,15,0.333,15,37,0.405,8,34,13,8,2,18,21,Louisiana Tech
12,2022-12-21,,Jarvis Christian,W,108,52,40,76,0.526,13,38,0.342,15,18,0.833,15,44,23,12,5,10,14,,19,57,0.333,4,17,0.235,10,15,0.667,7,25,8,6,2,20,15,Louisiana Tech
13,2022-12-29,,UTSA,W,91,69,35,65,0.538,8,25,0.32,13,21,0.619,11,33,17,12,0,8,17,,21,47,0.447,12,22,0.545,15,23,0.652,3,21,17,5,1,16,17,Louisiana Tech
14,2022-12-31,@,Charlotte,L,66,68,24,57,0.421,11,24,0.458,7,12,0.583,7,25,10,7,0,10,14,,24,45,0.533,7,18,0.389,13,17,0.765,3,28,12,5,3,13,12,Louisiana Tech
15,2023-01-05,@,Rice,W (1 OT),88,82,34,66,0.515,10,25,0.4,10,15,0.667,8,32,18,10,2,12,20,,24,57,0.421,12,28,0.429,22,30,0.733,10,37,17,5,3,14,14,Louisiana Tech
16,2023-01-07,,UTEP,W,60,58,22,51,0.431,6,17,0.353,10,14,0.714,5,23,12,12,8,17,19,,21,49,0.429,5,16,0.313,11,20,0.55,8,28,13,9,4,18,18,Louisiana Tech
17,2023-01-11,@,North Texas,L,65,67,18,42,0.429,4,11,0.364,25,29,0.862,4,24,8,5,1,7,16,,23,46,0.5,8,19,0.421,13,19,0.684,5,24,20,5,3,11,16,Louisiana Tech
18,2023-01-14,,UAB,L,74,81,21,48,0.438,10,25,0.4,22,33,0.667,6,29,11,2,3,12,26,,23,62,0.371,9,22,0.409,26,35,0.743,19,40,12,7,0,8,28,Louisiana Tech
19,2023-01-19,,Western Kentucky,W (1 OT),85,74,34,67,0.507,14,32,0.438,3,6,0.5,9,33,15,7,3,11,10,,26,63,0.413,11,31,0.355,11,14,0.786,7,29,16,4,5,11,9,Louisiana Tech
20,2023-01-21,,Middle Tennessee,L,51,68,19,49,0.388,3,21,0.143,10,13,0.769,3,22,3,2,0,15,10,,25,48,0.521,11,23,0.478,7,8,0.875,3,25,16,11,4,13,19,Louisiana Tech
21,2023-01-26,@,UAB,L,59,65,21,62,0.339,9,27,0.333,8,10,0.8,14,38,12,4,3,11,22,,22,53,0.415,4,16,0.25,17,30,0.567,11,34,13,10,6,10,11,Louisiana Tech
22,2023-01-28,@,UTSA,W,66,55,26,55,0.473,8,26,0.308,6,7,0.857,6,31,12,6,4,6,9,,20,62,0.323,10,34,0.294,5,6,0.833,13,36,12,1,2,8,9,Louisiana Tech
23,2023-02-02,,Rice,W,80,72,27,58,0.466,12,26,0.462,14,16,0.875,6,26,14,9,3,8,14,,26,56,0.464,9,24,0.375,11,14,0.786,12,38,13,4,1,14,14,Louisiana Tech
