Aw_Tm,Aw_W,Aw_Wpct,Aw_Poss,Aw_OppPoss,Aw_OffEff,Aw_ShootEff,Aw_DefEff,Aw_OppShootEff,Aw_TmLuckW,Aw_Pts,Aw_OppPts,Aw_FGpct,Aw_3Ppct,Aw_FTpct,Aw_ORB,Aw_TRB,Aw_AST,Aw_STL,Aw_BLK,Aw_TOV,Aw_PF,Aw_OppFGpct,Aw_Opp3Ppct,Aw_OppFTpct,Aw_OppORB,Aw_OppTRB,Aw_OppAST,Aw_OppSTL,Aw_OppBLK,Aw_OppTOV,Aw_OppPF,Aw_TmLuck,Game Date,Hm_Tm,Hm_W,Hm_Wpct,Hm_Poss,Hm_OppPoss,Hm_OffEff,Hm_ShootEff,Hm_DefEff,Hm_OppShootEff,Hm_TmLuckW,Hm_Pts,Hm_OppPts,Hm_FGpct,Hm_3Ppct,Hm_FTpct,Hm_ORB,Hm_TRB,Hm_AST,Hm_STL,Hm_BLK,Hm_TOV,Hm_PF,Hm_OppFGpct,Hm_Opp3Ppct,Hm_OppFTpct,Hm_OppORB,Hm_OppTRB,Hm_OppAST,Hm_OppSTL,Hm_OppBLK,Hm_OppTOV,Hm_OppPF,Hm_TmLuck,Matchup,Home Team,Away Team,Home W,Home Pt Diff
Lafayette,0.0,0.0,64.09176470588235,60.584634146341465,84.25419435368406,0.46153846153846156,110.58909729183523,0.4482758620689655,0.09406853759515725,54.0,67.0,0.365,0.294,0.375,8.0,32.0,14.0,4.0,2.0,14.0,21.0,0.365,0.294,0.375,8.0,32.0,14.0,4.0,2.0,14.0,21.0,-0.09406853759515725,2022-11-12,St. John's (NY),1.0,1.0,85.53655172413792,84.40487804878049,113.40181249395297,0.6461538461538462,85.30312662544067,0.4307692307692308,0.95809215889391,97.0,72.0,0.569,0.385,0.867,14.0,46.0,22.0,14.0,4.0,29.0,21.0,0.569,0.385,0.867,14.0,46.0,22.0,14.0,4.0,29.0,21.0,0.04190784110609003,Lafayette vs. St. John's (NY),St. John's (NY),Lafayette,1,15
Lafayette,1.0,0.16666666666666666,63.908382352941175,64.58207298136645,97.27020025255351,0.5322975517890772,107.99331835648084,0.5075110689437066,1.7827121307943843,61.0,69.0,0.423,0.3425,0.677,5.0,27.5,14.5,4.0,2.0,13.0,17.0,0.423,0.3425,0.677,5.0,27.5,14.5,4.0,2.0,13.0,17.0,-0.7827121307943843,2022-11-25,Penn State,5.0,0.8333333333333334,64.93363636363637,65.21277777777777,108.63170691045252,0.5466101694915254,98.47209037131815,0.4909752155172414,4.633585241818353,70.5,63.5,0.458,0.412,0.746,5.5,30.5,17.0,4.5,1.5,9.5,13.5,0.458,0.412,0.746,5.5,30.5,17.0,4.5,1.5,9.5,13.5,0.36641475818164704,Lafayette vs. Penn State,Penn State,Lafayette,1,13
Lafayette,1.0,0.1111111111111111,63.725,64.25892857142857,97.9648959122981,0.5222222222222223,110.12756516916251,0.5377358490566038,2.4057755541346313,59.0,70.0,0.422,0.321,0.783,6.0,28.0,15.0,4.0,2.0,11.0,17.0,0.422,0.321,0.783,6.0,28.0,15.0,4.0,2.0,11.0,17.0,-1.4057755541346313,2022-12-06,Princeton,6.0,0.75,68.22544827586206,67.74730769230769,109.13487421260874,0.5463609172482553,94.36878107224403,0.4469987228607918,5.84114349518386,75.5,63.5,0.4815,0.33999999999999997,0.703,8.0,35.0,11.0,5.5,4.0,11.5,13.5,0.4815,0.33999999999999997,0.703,8.0,35.0,11.0,5.5,4.0,11.5,13.5,0.1588565048161401,Lafayette vs. Princeton,Princeton,Lafayette,1,11
Lafayette,1.0,0.1,63.43014705882353,62.67254120879121,97.18128203452198,0.5069444444444444,110.30902365725044,0.5236756168359942,2.544793971812633,58.5,69.5,0.41100000000000003,0.3075,0.8005,5.5,27.5,14.5,4.0,2.0,11.0,17.0,0.41100000000000003,0.3075,0.8005,5.5,27.5,14.5,4.0,2.0,11.0,17.0,-1.544793971812633,2022-12-10,Quinnipiac,8.0,0.8,70.84076203208556,72.81907894736841,104.1073132694121,0.5113636363636364,96.2376743373002,0.4823953823953824,6.9417321726732615,71.0,69.0,0.46299999999999997,0.34650000000000003,0.6485000000000001,10.5,37.5,11.5,7.0,2.5,12.0,17.0,0.46299999999999997,0.34650000000000003,0.6485000000000001,10.5,37.5,11.5,7.0,2.5,12.0,17.0,1.0582678273267385,Lafayette vs. Quinnipiac,Quinnipiac,Lafayette,1,13
Lafayette,3.0,0.17647058823529413,63.725,62.979375000000005,98.14273234836112,0.48360655737704916,110.12756516916251,0.5096153846153846,4.960008468225044,63.0,69.0,0.4,0.321,0.667,7.0,27.0,15.0,6.0,2.0,11.0,17.0,0.4,0.321,0.667,7.0,27.0,15.0,6.0,2.0,11.0,17.0,-1.9600084682250438,2023-01-11,Navy,8.0,0.5,64.82573359073359,68.05916256157636,112.59426480671246,0.5564083457526081,106.60703328117411,0.5081967213114754,8.0839010528097,73.5,73.5,0.466,0.3955,0.732,8.5,32.0,15.5,6.0,2.0,11.0,16.0,0.466,0.3955,0.732,8.5,32.0,15.5,6.0,2.0,11.0,16.0,-0.08390105280970062,Lafayette vs. Navy,Navy,Lafayette,0,-9
Lafayette,6.0,0.3,63.1327786377709,62.9681875,98.5025156445611,0.48624772313296905,106.91481819217366,0.5048076923076923,7.604248047909809,62.5,67.0,0.4,0.345,0.6335,7.0,27.0,15.0,5.5,2.5,11.0,16.5,0.4,0.345,0.6335,7.0,27.0,15.0,5.5,2.5,11.0,16.5,-1.6042480479098087,2023-01-21,Lehigh,10.0,0.5555555555555556,70.4735474537037,70.31215909090909,104.42197076621689,0.5247058823529411,104.26912257621943,0.5080822347771501,9.13700649527599,73.0,74.5,0.4675,0.4145,0.7444999999999999,4.5,28.5,14.0,7.0,3.0,12.5,17.0,0.4675,0.4145,0.7444999999999999,4.5,28.5,14.0,7.0,3.0,12.5,17.0,0.8629935047240096,Lafayette vs. Lehigh,Lehigh,Lafayette,1,12
Lafayette,6.0,0.3,63.1327786377709,62.9681875,98.5025156445611,0.48624772313296905,106.91481819217366,0.5048076923076923,7.604248047909809,62.5,67.0,0.4,0.345,0.6335,7.0,27.0,15.0,5.5,2.5,11.0,16.5,0.4,0.345,0.6335,7.0,27.0,15.0,5.5,2.5,11.0,16.5,-1.6042480479098087,2023-01-21,Lehigh,10.0,0.5555555555555556,70.4735474537037,70.31215909090909,104.42197076621689,0.5247058823529411,104.26912257621943,0.5080822347771501,9.13700649527599,73.0,74.5,0.4675,0.4145,0.7444999999999999,4.5,28.5,14.0,7.0,3.0,12.5,17.0,0.4675,0.4145,0.7444999999999999,4.5,28.5,14.0,7.0,3.0,12.5,17.0,0.8629935047240096,Lafayette vs. Lehigh,Lehigh,Lafayette,0,-7
Loyola (MD),7.0,0.3333333333333333,65.82677419354839,65.5111111111111,101.71938574616092,0.51,106.85210312075985,0.5431034482758621,7.716891748274569,66.0,70.0,0.448,0.333,0.636,8.0,26.0,12.0,8.0,2.0,13.0,15.0,0.448,0.333,0.636,8.0,26.0,12.0,8.0,2.0,13.0,15.0,-0.7168917482745689,2023-01-25,Lafayette,6.0,0.2857142857142857,63.13529411764706,62.979375000000005,98.14273234836112,0.48360655737704916,105.49615456762334,0.5,7.69536583749997,62.0,67.0,0.4,0.333,0.6,7.0,27.0,15.0,6.0,3.0,11.0,16.0,0.4,0.333,0.6,7.0,27.0,15.0,6.0,3.0,11.0,16.0,-1.6953658374999696,Loyola (MD) vs. Lafayette,Lafayette,Loyola (MD),1,16
Navy,11.0,0.5,64.14576923076922,65.88974025974026,108.67269177339692,0.5469115925058547,103.10225272557392,0.5081967213114754,11.650183830885384,72.5,70.0,0.466,0.385,0.667,8.0,30.0,15.0,6.0,2.0,11.0,16.0,0.466,0.385,0.667,8.0,30.0,15.0,6.0,2.0,11.0,16.0,-0.6501838308853838,2023-02-01,Lafayette,7.0,0.30434782608695654,63.13026315789474,62.957,98.14273234836112,0.48360655737704916,105.49615456762334,0.5,8.772212556101852,62.0,67.0,0.4,0.333,0.6,7.0,27.0,15.0,6.0,3.0,11.0,16.0,0.4,0.333,0.6,7.0,27.0,15.0,6.0,3.0,11.0,16.0,-1.7722125561018522,Navy vs. Lafayette,Lafayette,Navy,0,-19
Lehigh,13.0,0.5909090909090909,70.2175037037037,70.03387205387206,102.88829839651274,0.5163291139240507,98.59972702344993,0.5046296296296297,12.051398029675418,72.0,70.5,0.458,0.383,0.7444999999999999,5.0,29.0,12.5,6.5,2.5,12.0,17.0,0.458,0.383,0.7444999999999999,5.0,29.0,12.5,6.5,2.5,12.0,17.0,0.9486019703245816,2023-02-04,Lafayette,7.0,0.2916666666666667,62.835,62.93325609756097,98.05381413032961,0.4828747072599532,105.43370482321427,0.5,8.781578365412976,60.5,66.0,0.3965,0.327,0.6,6.5,27.5,15.0,5.5,2.5,11.0,16.0,0.3965,0.327,0.6,6.5,27.5,15.0,5.5,2.5,11.0,16.0,-1.781578365412976,Lehigh vs. Lafayette,Lafayette,Lehigh,0,-2
Lafayette,9.0,0.3333333333333333,63.13529411764706,62.979375000000005,98.14273234836112,0.48360655737704916,103.20839163615072,0.5,10.759709784765155,62.0,65.0,0.4,0.333,0.6,7.0,28.0,15.0,6.0,3.0,11.0,16.0,0.4,0.333,0.6,7.0,28.0,15.0,6.0,3.0,11.0,16.0,-1.759709784765155,2023-02-15,Loyola (MD),9.0,0.3333333333333333,65.78,65.02461538461539,102.1209740769835,0.5151515151515151,107.0308621796036,0.5520833333333334,10.270726509167034,67.0,70.0,0.449,0.333,0.636,8.0,27.0,13.0,8.0,2.0,12.0,15.0,0.449,0.333,0.636,8.0,27.0,13.0,8.0,2.0,12.0,15.0,-1.2707265091670337,Lafayette vs. Loyola (MD),Loyola (MD),Lafayette,1,3
Lafayette,9.0,0.2903225806451613,63.13529411764706,62.979375000000005,98.14273234836112,0.4888888888888889,105.3712550788052,0.5,11.789748372297796,63.0,66.0,0.4,0.333,0.6,7.0,28.0,15.0,5.0,3.0,11.0,16.0,0.4,0.333,0.6,7.0,28.0,15.0,5.0,3.0,11.0,16.0,-2.7897483722977956,2023-03-02,Lehigh,16.0,0.5517241379310345,68.6830303030303,69.01307692307692,102.4610299700746,0.5126582278481012,98.38908714938465,0.46923076923076923,14.964284245589663,69.0,70.0,0.456,0.333,0.739,5.0,29.0,12.0,6.0,2.0,11.0,17.0,0.456,0.333,0.739,5.0,29.0,12.0,6.0,2.0,11.0,17.0,1.0357157544103366,Lafayette vs. Lehigh,Lehigh,Lafayette,1,12
Lafayette,9.0,0.2903225806451613,63.13529411764706,62.979375000000005,98.14273234836112,0.4888888888888889,105.3712550788052,0.5,11.789748372297796,63.0,66.0,0.4,0.333,0.6,7.0,28.0,15.0,5.0,3.0,11.0,16.0,0.4,0.333,0.6,7.0,28.0,15.0,5.0,3.0,11.0,16.0,-2.7897483722977956,2023-03-02,Lehigh,16.0,0.5517241379310345,68.6830303030303,69.01307692307692,102.4610299700746,0.5126582278481012,98.38908714938465,0.46923076923076923,14.964284245589663,69.0,70.0,0.456,0.333,0.739,5.0,29.0,12.0,6.0,2.0,11.0,17.0,0.456,0.333,0.739,5.0,29.0,12.0,6.0,2.0,11.0,17.0,1.0357157544103366,Lafayette vs. Lehigh,Lehigh,Lafayette,0,-7
Lamar,1.0,1.0,64.48485714285715,64.30384615384615,97.69735530379225,0.4351851851851852,94.86213290268557,0.4076923076923077,0.5838841914246914,63.0,61.0,0.389,0.25,0.667,13.0,37.0,12.0,6.0,5.0,14.0,13.0,0.389,0.25,0.667,13.0,37.0,12.0,6.0,5.0,14.0,13.0,0.4161158085753086,2022-11-11,TCU,1.0,1.0,71.90789473684211,72.33741935483872,101.51875571820676,0.42592592592592593,99.53354797855926,0.5158730158730159,0.5361443133329976,73.0,72.0,0.389,0.19,0.711,10.0,35.0,13.0,8.0,3.0,12.0,11.0,0.389,0.19,0.711,10.0,35.0,13.0,8.0,3.0,12.0,11.0,0.4638556866670024,Lamar vs. TCU,TCU,Lamar,1,11
Lindenwood,1.0,0.3333333333333333,66.7525,65.02655172413793,73.8061470919132,0.36363636363636365,112.26183468821756,0.54,1.0001456597608438,53.0,73.0,0.327,0.208,0.55,9.0,28.0,7.0,9.0,1.0,8.0,14.0,0.327,0.208,0.55,9.0,28.0,7.0,9.0,1.0,8.0,14.0,-0.00014565976084379706,2022-11-18,Lamar,2.0,0.6666666666666666,73.60833333333333,69.55459459459459,97.69735530379225,0.4351851851851852,94.86213290268557,0.4576271186440678,1.7247790344697094,66.0,69.0,0.391,0.25,0.667,13.0,37.0,12.0,8.0,4.0,14.0,14.0,0.391,0.25,0.667,13.0,37.0,12.0,8.0,4.0,14.0,14.0,0.27522096553029063,Lindenwood vs. Lamar,Lamar,Lindenwood,1,2
Lamar,3.0,0.75,71.37299019607843,68.47366093366094,101.64191195005667,0.45587384259259256,100.10737357916881,0.4624201166990831,2.2971877367268867,69.5,70.0,0.4145,0.25,0.667,12.0,34.5,15.5,8.0,4.5,13.0,13.5,0.4145,0.25,0.667,12.0,34.5,15.5,8.0,4.5,13.0,13.5,0.7028122632731133,2022-11-19,Western Carolina,2.0,0.5,70.21437788018433,71.3969696969697,105.90966279115229,0.5168228791155972,97.33458830111671,0.46657716223855283,2.0551076559149664,71.5,68.5,0.429,0.381,0.7935,10.5,36.0,17.5,5.5,2.5,13.0,19.5,0.429,0.381,0.7935,10.5,36.0,17.5,5.5,2.5,13.0,19.5,-0.05510765591496636,Lamar vs. Western Carolina,Western Carolina,Lamar,1,7
Lamar,3.0,0.6,73.60833333333333,69.55459459459459,105.58646859632108,0.4765625,105.35261425565206,0.4672131147540984,2.611909990844275,73.0,71.0,0.438,0.25,0.667,11.0,32.0,16.0,8.0,5.0,14.0,14.0,0.438,0.25,0.667,11.0,32.0,16.0,8.0,5.0,14.0,14.0,0.3880900091557251,2022-11-20,McNeese State,1.0,0.25,71.78664546899842,69.12833333333333,94.76296651316594,0.4519127155172414,110.9880551019103,0.5671135385633896,1.1944431877268886,64.5,76.5,0.403,0.3295,0.5545,11.0,32.5,8.5,8.0,2.5,13.5,19.0,0.403,0.3295,0.5545,11.0,32.5,8.5,8.0,2.5,13.5,19.0,-0.19444318772688862,Lamar vs. McNeese State,McNeese State,Lamar,1,9
Lamar,3.0,0.6,73.60833333333333,69.55459459459459,105.58646859632108,0.4765625,105.35261425565206,0.4672131147540984,2.611909990844275,73.0,71.0,0.438,0.25,0.667,11.0,32.0,16.0,8.0,5.0,14.0,14.0,0.438,0.25,0.667,11.0,32.0,16.0,8.0,5.0,14.0,14.0,0.3880900091557251,2022-11-20,McNeese State,1.0,0.25,71.78664546899842,69.12833333333333,94.76296651316594,0.4519127155172414,110.9880551019103,0.5671135385633896,1.1944431877268886,64.5,76.5,0.403,0.3295,0.5545,11.0,32.5,8.5,8.0,2.5,13.5,19.0,0.403,0.3295,0.5545,11.0,32.5,8.5,8.0,2.5,13.5,19.0,-0.19444318772688862,Lamar vs. McNeese State,McNeese State,Lamar,0,-7
Texas State,4.0,0.5714285714285714,64.87645161290322,65.89999999999999,98.75173910082407,0.49,96.15384615384616,0.4891304347826087,3.7352871089697914,65.0,65.0,0.448,0.259,0.667,9.0,29.0,11.0,9.0,4.0,11.0,20.0,0.448,0.259,0.667,9.0,29.0,11.0,9.0,4.0,11.0,20.0,0.26471289103020856,2022-12-01,Lamar,3.0,0.42857142857142855,69.13764705882352,68.5725,97.69735530379225,0.4351851851851852,105.686239971817,0.4927536231884058,2.802503355967118,66.0,71.0,0.393,0.25,0.667,11.0,32.0,15.0,7.0,4.0,14.0,14.0,0.393,0.25,0.667,11.0,32.0,15.0,7.0,4.0,14.0,14.0,0.1974966440328818,Texas State vs. Lamar,Lamar,Texas State,0,-10
Lamar,4.0,0.36363636363636365,72.1157894736842,69.55459459459459,90.1328273244782,0.43548387096774194,105.97737477111396,0.5163934426229508,3.979036665497789,65.0,71.0,0.393,0.3,0.667,11.0,33.0,15.0,7.0,4.0,13.0,14.0,0.393,0.3,0.667,11.0,33.0,15.0,7.0,4.0,13.0,14.0,0.020963334502210884,2022-12-17,Louisiana-Monroe,3.0,0.2727272727272727,72.38,69.50444444444445,93.10058187863673,0.4636363636363636,112.41007194244605,0.5357142857142857,3.926077948686335,60.0,75.0,0.395,0.357,0.714,10.0,33.0,14.0,10.0,3.0,14.0,17.0,0.395,0.357,0.714,10.0,33.0,14.0,10.0,3.0,14.0,17.0,-0.9260779486863351,Lamar vs. Louisiana-Monroe,Louisiana-Monroe,Lamar,1,24
Pacific,6.0,0.42857142857142855,68.21016129032259,68.69825791855203,104.91142041379037,0.5216422203048605,108.68055161765551,0.5385811192764274,6.9207206537183525,75.0,72.5,0.4305,0.40449999999999997,0.716,8.5,28.5,11.0,6.0,2.5,12.0,19.5,0.4305,0.40449999999999997,0.716,8.5,28.5,11.0,6.0,2.5,12.0,19.5,-0.9207206537183525,2022-12-20,Lamar,4.0,0.3333333333333333,70.62671826625386,69.53229729729729,89.89829411055791,0.43533452807646356,107.67533290672071,0.5220856102003644,4.006059372797411,64.0,73.0,0.392,0.275,0.667,11.5,33.0,14.5,7.5,3.5,13.5,14.0,0.392,0.275,0.667,11.5,33.0,14.5,7.5,3.5,13.5,14.0,-0.0060593727974112,Pacific vs. Lamar,Lamar,Pacific,0,-9
McNeese State,3.0,0.23076923076923078,66.63,66.00666666666666,90.049527239982,0.4621212121212121,118.16988183011819,0.5775862068965517,3.4067321809013973,60.0,78.0,0.385,0.333,0.545,10.0,30.0,9.0,9.0,2.0,15.0,19.0,0.385,0.333,0.545,10.0,30.0,9.0,9.0,2.0,15.0,19.0,-0.4067321809013973,2022-12-31,Lamar,4.0,0.3076923076923077,69.13764705882352,69.50999999999999,90.1328273244782,0.4351851851851852,107.70980213782124,0.5277777777777778,4.210036972394506,65.0,74.0,0.393,0.25,0.667,12.0,33.0,14.0,8.0,3.0,13.0,14.0,0.393,0.25,0.667,12.0,33.0,14.0,8.0,3.0,13.0,14.0,-0.21003697239450592,McNeese State vs. Lamar,Lamar,McNeese State,0,-19
Lamar,4.0,0.2857142857142857,68.73549019607842,69.1065625,92.6273892719952,0.43533452807646356,108.54154659007435,0.5280398322851153,4.266994520401826,64.0,74.5,0.395,0.272,0.667,11.5,33.0,14.0,7.5,3.0,13.5,14.0,0.395,0.272,0.667,11.5,33.0,14.0,7.5,3.0,13.5,14.0,-0.26699452040182603,2023-01-05,New Orleans,3.0,0.25,74.78673645320197,72.2582327586207,94.10824449779336,0.505,116.41598407660076,0.6116780045351474,3.5413163933284384,65.0,81.0,0.44,0.375,0.7384999999999999,6.5,26.0,13.5,7.0,2.0,16.0,19.5,0.44,0.375,0.7384999999999999,6.5,26.0,13.5,7.0,2.0,16.0,19.5,-0.5413163933284384,Lamar vs. New Orleans,New Orleans,Lamar,1,26
Lamar,4.0,0.26666666666666666,68.33333333333333,68.703125,90.1328273244782,0.4351851851851852,109.37329104232745,0.5283018867924528,4.283872595808796,63.0,75.0,0.393,0.294,0.667,11.0,33.0,14.0,7.0,3.0,13.0,14.0,0.393,0.294,0.667,11.0,33.0,14.0,7.0,3.0,13.0,14.0,-0.28387259580879576,2023-01-07,Southeastern Louisiana,7.0,0.4666666666666667,70.28333333333333,69.37560975609756,105.46541417591801,0.5098039215686274,107.7054256608177,0.5392156862745098,7.380440237147986,73.0,72.0,0.451,0.387,0.722,9.0,32.0,12.0,7.0,1.0,14.0,18.0,0.451,0.387,0.722,9.0,32.0,12.0,7.0,1.0,14.0,18.0,-0.3804402371479858,Lamar vs. Southeastern Louisiana,Southeastern Louisiana,Lamar,1,5
Nicholls State,7.0,0.4666666666666667,75.17750000000001,73.745,97.30207872622736,0.4772727272727273,101.49172649723239,0.509090909090909,7.075745148498982,72.0,70.0,0.424,0.367,0.632,8.0,29.0,15.0,10.0,2.0,15.0,22.0,0.424,0.367,0.632,8.0,29.0,15.0,10.0,2.0,15.0,22.0,-0.0757451484989824,2023-01-12,Lamar,4.0,0.25,68.73549019607842,69.1065625,92.6273892719952,0.43533452807646356,110.03884795207547,0.5280398322851153,4.636592352002012,64.0,76.0,0.395,0.297,0.667,10.5,33.0,14.0,6.5,3.0,13.5,14.0,0.395,0.297,0.667,10.5,33.0,14.0,6.5,3.0,13.5,14.0,-0.6365923520020118,Nicholls State vs. Lamar,Lamar,Nicholls State,1,3
Texas A&M-Corpus Christi,11.0,0.6111111111111112,73.38620320855614,72.1248106060606,109.3969673583812,0.5301339285714286,99.6278242788486,0.5227703984819734,11.281994026836564,82.0,72.5,0.4755,0.33599999999999997,0.756,10.0,33.5,17.0,9.0,2.0,13.0,18.5,0.4755,0.33599999999999997,0.756,10.0,33.5,17.0,9.0,2.0,13.0,18.5,-0.28199402683656416,2023-01-19,Lamar,5.0,0.2777777777777778,68.3051282051282,68.6378125,96.13852782683355,0.43533452807646356,110.03884795207547,0.5280398322851153,5.355504382300104,65.0,76.0,0.3985,0.297,0.6905,11.0,33.0,14.0,6.0,3.0,14.0,14.5,0.3985,0.297,0.6905,11.0,33.0,14.0,6.0,3.0,14.0,14.5,-0.3555043823001043,Texas A&M-Corpus Christi vs. Lamar,Lamar,Texas A&M-Corpus Christi,1,2
Lamar,6.0,0.2857142857142857,68.27692307692308,68.5725,97.15510443415492,0.43617021276595747,109.37329104232745,0.5277777777777778,6.506528845319079,65.0,74.0,0.404,0.3,0.667,11.0,33.0,13.0,6.0,3.0,14.0,15.0,0.404,0.3,0.667,11.0,33.0,13.0,6.0,3.0,14.0,15.0,-0.506528845319079,2023-01-28,Northwestern State,13.0,0.6190476190476191,67.15588235294118,67.23857142857143,109.13101278538421,0.5133333333333333,103.27830373210234,0.5,11.180608362465218,73.0,68.0,0.441,0.391,0.611,10.0,32.0,12.0,8.0,2.0,10.0,18.0,0.441,0.391,0.611,10.0,32.0,12.0,8.0,2.0,10.0,18.0,1.8193916375347818,Lamar vs. Northwestern State,Northwestern State,Lamar,1,15
Lamar,6.0,0.2727272727272727,68.14328296703297,67.98261363636365,97.42622986897359,0.45103965183752415,110.03884795207547,0.5280398322851153,6.60807030928113,65.0,74.5,0.4065,0.297,0.6835,11.0,33.0,12.5,6.0,3.0,14.0,14.5,0.4065,0.297,0.6835,11.0,33.0,12.5,6.0,3.0,14.0,14.5,-0.6080703092811302,2023-02-02,McNeese State,5.0,0.22727272727272727,66.84176470588235,66.08185185185185,101.44698325929699,0.4779780564263323,118.5699474339639,0.5871288798920378,7.1299667924308565,67.5,77.5,0.416,0.338,0.6305000000000001,10.5,30.0,10.0,9.0,2.0,13.5,19.5,0.416,0.338,0.6305000000000001,10.5,30.0,10.0,9.0,2.0,13.5,19.5,-2.1299667924308565,Lamar vs. McNeese State,McNeese State,Lamar,1,9
Lamar,6.0,0.2727272727272727,68.14328296703297,67.98261363636365,97.42622986897359,0.45103965183752415,110.03884795207547,0.5280398322851153,6.60807030928113,65.0,74.5,0.4065,0.297,0.6835,11.0,33.0,12.5,6.0,3.0,14.0,14.5,0.4065,0.297,0.6835,11.0,33.0,12.5,6.0,3.0,14.0,14.5,-0.6080703092811302,2023-02-02,McNeese State,5.0,0.22727272727272727,66.84176470588235,66.08185185185185,101.44698325929699,0.4779780564263323,118.5699474339639,0.5871288798920378,7.1299667924308565,67.5,77.5,0.416,0.338,0.6305000000000001,10.5,30.0,10.0,9.0,2.0,13.5,19.5,0.416,0.338,0.6305000000000001,10.5,30.0,10.0,9.0,2.0,13.5,19.5,-2.1299667924308565,Lamar vs. McNeese State,McNeese State,Lamar,0,-7
Northwestern State,15.0,0.6521739130434783,67.15588235294118,67.23857142857143,110.31664964249232,0.5142857142857142,102.80804050943688,0.5,12.982144263372337,74.0,68.0,0.443,0.394,0.611,10.0,31.0,12.0,9.0,2.0,10.0,18.0,0.443,0.394,0.611,10.0,31.0,12.0,9.0,2.0,10.0,18.0,2.017855736627663,2023-02-04,Lamar,7.0,0.30434782608695654,68.00964285714286,68.5725,97.69735530379225,0.46226415094339623,109.37329104232745,0.5277777777777778,7.359506258756642,65.0,74.0,0.404,0.3,0.7,11.0,33.0,12.0,6.0,3.0,14.0,15.0,0.404,0.3,0.7,11.0,33.0,12.0,6.0,3.0,14.0,15.0,-0.35950625875664244,Northwestern State vs. Lamar,Lamar,Northwestern State,0,-4
Lamar,8.0,0.32,67.85179487179487,67.39272727272729,99.1615020051039,0.4659090909090909,109.37329104232745,0.5277777777777778,8.529994059237266,65.0,72.0,0.409,0.3,0.7,11.0,33.0,12.0,6.0,3.0,14.0,15.0,0.409,0.3,0.7,11.0,33.0,12.0,6.0,3.0,14.0,15.0,-0.5299940592372661,2023-02-11,Texas A&M-Corpus Christi,16.0,0.64,71.70780487804878,70.834375,111.34361022057553,0.5357142857142857,101.2237139123203,0.5217391304347826,16.144827381118073,83.0,72.0,0.482,0.333,0.765,10.0,34.0,17.0,9.0,2.0,13.0,19.0,0.482,0.333,0.765,10.0,34.0,17.0,9.0,2.0,13.0,19.0,-0.14482738111807336,Lamar vs. Texas A&M-Corpus Christi,Texas A&M-Corpus Christi,Lamar,1,9
Southeastern Louisiana,15.0,0.5357142857142857,70.2120238095238,69.77483870967743,107.84082755340279,0.5244306144067796,109.55970233547325,0.5485849056603773,14.224206887433615,76.0,76.5,0.4655,0.381,0.7595000000000001,8.0,31.5,13.5,6.0,1.0,11.5,18.0,0.4655,0.381,0.7595000000000001,8.0,31.5,13.5,6.0,1.0,11.5,18.0,0.7757931125663848,2023-02-23,Lamar,9.0,0.32142857142857145,67.5643457117595,67.25273863636365,98.89964953631443,0.46408662092624353,110.03884795207547,0.5280398322851153,9.654758876273165,65.5,73.0,0.409,0.304,0.69,10.5,33.0,12.5,6.0,3.0,14.0,15.0,0.409,0.304,0.69,10.5,33.0,12.5,6.0,3.0,14.0,15.0,-0.6547588762731653,Southeastern Louisiana vs. Lamar,Lamar,Southeastern Louisiana,0,-23
New Orleans,9.0,0.3333333333333333,71.80967741935484,71.16130434782609,104.60823191576645,0.54,114.64350279994709,0.5555555555555556,9.863925297874118,70.0,79.0,0.472,0.375,0.714,9.0,28.0,15.0,6.0,2.0,16.0,20.0,0.472,0.375,0.714,9.0,28.0,15.0,6.0,2.0,16.0,20.0,-0.8639252978741183,2023-02-25,Lamar,9.0,0.3103448275862069,67.27689655172414,67.11275,98.63779706752494,0.46296296296296297,110.70440486182349,0.5283018867924528,9.686829816173114,65.0,74.0,0.409,0.308,0.7,10.0,33.0,12.0,6.0,3.0,14.0,15.0,0.409,0.308,0.7,10.0,33.0,12.0,6.0,3.0,14.0,15.0,-0.6868298161731143,New Orleans vs. Lamar,Lamar,New Orleans,0,-5
Lamar,9.0,0.3,67.21594827586208,66.971375,98.89964953631443,0.4644360269360269,112.63761313034811,0.5280398322851153,10.031088291520222,65.5,74.5,0.409,0.312,0.707,10.5,32.5,12.0,6.0,3.0,14.0,15.0,0.409,0.312,0.707,10.5,32.5,12.0,6.0,3.0,14.0,15.0,-1.0310882915202217,2023-03-01,Nicholls State,15.0,0.5172413793103449,72.28181818181818,72.40666666666667,104.29928508471255,0.5390625,104.07688329598346,0.509090909090909,15.329840108164444,73.0,70.0,0.469,0.367,0.645,9.0,31.0,14.0,10.0,2.0,13.0,21.0,0.469,0.367,0.645,9.0,31.0,14.0,10.0,2.0,13.0,21.0,-0.32984010816444354,Lamar vs. Nicholls State,Nicholls State,Lamar,1,4
